課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Industry 4.0 and its impact on Manufacturing Sector,4.9 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/industry-4-point-0-and-its-impact-on-manufacturing-sector,3 modules,"Digital Transformation, Internet Of Things, Market Analysis, Manufacturing and Production, Automation, Emerging Technologies, Cloud Computing, Workforce Development, Artificial Intelligence, Corporate Sustainability, Industrial Engineering, Operational Efficiency, Cybersecurity",Industrial Revolution: From Industry 1.0 to Industry 4.0 | Shaping the Future of Manufacturing | Global Demand of Industry 4.0 Professionals,Board Infinity,Starts Jul 17,16 hours to complete,
Data Visualization: Analisi dei dati con Tableau,4.6 out of 5 stars,11 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-visualization-con-tableau,,"Tableau Software, Data Sharing, Business Intelligence, Data Visualization, Spatial Analysis, Dashboard, Data Cleansing, Geographic Information Systems, Data Presentation, Data Transformation, Heat Maps, Data Analysis",Introduzione alla Data Visualization con Tableau | Data Visualization e manipolazione dei dati con Tableau | Business Intelligence con la Product Suite di Tableau,"Manuel Belgioioso, UniversitÃ  di Napoli Federico II",Starts Jul 17,2 months,at 10 hours. a week
Introduction to OpenAI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-openai,5 modules,"OpenAI, Application Programming Interface (API), Computer Vision, Data Ethics, Reinforcement Learning, Natural Language Processing, Key Management, Machine Learning, JSON, Large Language Modeling, Artificial Intelligence, Prompt Engineering, Generative AI, Image Analysis, Deep Learning, User Accounts",Pre-Requisites | Introduction to AI | Text Generation | Features | Vision,Gav Ridegeway,Starts Jul 17,Flexible schedule,Learn at your own pace
Responsible AI for Developers: Fairness & Bias,4.5 out of 5 stars,12 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/responsible-ai-for-developers-fairness--bias,5 modules,"Machine Learning, Google Cloud Platform, Tensorflow, Artificial Intelligence and Machine Learning (AI/ML), Data Validation, Data Ethics, Open Source Technology, Artificial Intelligence, Data Analysis",Course Introduction | Introduction to Responsible AI | AI Fairness & Bias | Course Summary | Course Resources,"Google Cloud Training, Google Cloud",Starts Jul 17,3 hours to complete,
Generative AI: Forecasting Disruption,4.6 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-forecasting-disruption,3 modules,"ChatGPT, Large Language Modeling, Prompt Engineering, Image Analysis, Visualization (Computer Graphics), Natural Language Processing, Artificial Intelligence, Generative AI",Getting Started | Affordances of AI | Limitations of AI,"Josh Pasek, University of Michigan",Starts Jul 17,4 hours to complete,
Logistic Regression and Prediction for Health Data,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/logistic-regression-prediction-health-data,3 modules,"Statistical Inference, Descriptive Statistics, Statistical Methods, Predictive Analytics, R Programming, Data Analysis, Regression Analysis, Statistical Modeling, Statistical Hypothesis Testing, Risk Analysis, Statistical Analysis, Probability & Statistics, Statistics, Classification And Regression Tree (CART), Biostatistics",Simple Comparisons of Binary Outcomes | Introducing Logistic Regression | Assessing the Predictive Accuracy of Logistic Regression Models,"Philip S. Boonstra, Bhramar Mukherjee, University of Michigan",Starts Jul 17,Flexible schedule,Learn at your own pace
Relational Database Design,3.8 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/illinois-tech-relational-database-design,4 modules,"Database Design, Conceptual Design, Relational Databases, Databases, Database Management, Database Theory, Unified Modeling Language, Data Integrity, Dependency Analysis, Requirements Analysis, Data Modeling",Module 1: Design Overview | Module 2: Functional Dependency (FD) | Module 3: Database Normalization | Summative Course Assessment,"Gerald Balekaki, Yousef Elmehdwi, Illinois Tech",Starts Jul 17,Flexible schedule,Learn at your own pace
From Data To Decision With AI,4.5 out of 5 stars,11 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-to-decision-ai-vanderbilt,,"Artificial Intelligence, Statistical Hypothesis Testing, Scatter Plots, Predictive Analytics, Generative AI, Data Visualization, Statistical Methods, Statistical Analysis, Technical Communication, Exploratory Data Analysis, Data Presentation, Data Literacy",From Data to Decisions: Getting Started with AI | From Data to Decisions: Finding Patterns with AI | From Data to Decisions: Making Predictions with AI,"William Doyle, Vanderbilt University",Starts Jul 17,1 month,at 10 hours. a week
AI Innovation in Healthcare,N/A,N/A,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-innovation-in-healthcare,4 modules,"Health Informatics, Large Language Modeling, Data Collection, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, Artificial Intelligence, Health Technology, Healthcare Ethics, Predictive Analytics, Generative AI, Data Ethics, Applied Machine Learning, Healthcare Industry Knowledge, Machine Learning",Why AI is Important for Healthcare | Data and Basic Approaches to Data Exploration | Introduction to Traditional and Predictive AI | Introduction to Generative AI,"Eugene Tunik, Northeastern University",Starts Jul 17,,
"Data Ingestion, Exploration & Visualization in Qlik Sense",4.9 out of 5 stars,11 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-ingestion-exploration--visualization-in-qlik-sense,1 module,"Data Presentation, Data Modeling, Data Cleansing, Data Transformation, Data Analysis, Interactive Data Visualization, Data Visualization Software, Data Import/Export, Key Performance Indicators (KPIs), Dashboard, Data Manipulation","Data Ingestion, Exploration, and Visualization with Qlik Sense","Henry Habib, Coursera Instructor Network",Starts Jul 17,2 hours to complete,
Machine Learning Algorithms,3.5 out of 5 stars,8 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-algorithms,4 modules,"Decision Tree Learning, Unsupervised Learning, Probability & Statistics, Algorithms, Python Programming, Linear Algebra, Machine Learning, Bayesian Statistics, Machine Learning Algorithms, Supervised Learning",NaÃ¯ve Bayes | Support Vector Machine | Decision Tree | Clustering,"Jaekwang KIM, Sungkyunkwan University",Starts Jul 17,,
Introduction to Generative AI - 日本語版,4.5 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-generative-ai-ja,1 module,"Generative AI, Application Development, Artificial Intelligence, Google Cloud Platform, Machine Learning",çæ AI ã®æ¦è¦,"Google Cloud Training, Google Cloud",Starts Jul 17,1 hour to complete,
Machine Learning for Kyphosis Disease Classification,4.6 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/machine-learning-for-kyphosis-disease-classification,,"Applied Machine Learning, Classification And Regression Tree (CART), Data Science, Predictive Modeling, Data Transformation, Data Processing, Predictive Analytics, Random Forest Algorithm, Data Manipulation, Python Programming, Scikit Learn (Machine Learning Library), Feature Engineering, Machine Learning, Decision Tree Learning, Data Cleansing, Data Visualization Software",,"Ryan Ahmed, Coursera Project Network",,2 hours,Learn at your own pace
Strategizing the Use of Generative AI in Learning Design,4.8 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/strategizing-the-use-of-generative-ai-in-learning-design,4 modules,"ChatGPT, Generative AI, Design Strategies, Content Creation, Data Ethics, Information Privacy, Artificial Intelligence, Prompt Engineering, Education Software and Technology, Generative AI Agents, Professional Development",Welcome to the Course | Generative AI's Potential & Limitations | Create a Custom GPT | Create a Strategy,"Chris Quintana, Rebecca Quintana, PhD, University of Michigan",Starts Jul 17,4 hours to complete,
Business Intelligence with Databricks,4 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-intelligence-with-databricks,1 module,"Data Governance, Data Visualization Software, Data Analysis, Data Integration, Data Warehousing, Azure Synapse Analytics, Business Intelligence, Databricks, Business Analytics, Database Development, Data Sharing, SQL",Getting started with Databricks and Business Intelligence,,Starts Jul 17,Flexible schedule,Learn at your own pace
Introduction to Generative AI - 日本語版,4.5 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-generative-ai-ja,1 module,"Generative AI, Application Development, Artificial Intelligence, Google Cloud Platform, Machine Learning",çæ AI ã®æ¦è¦,"Google Cloud Training, Google Cloud",Starts Jul 17,1 hour to complete,
Getting Started with Mistral,4.7 out of 5 stars,13 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/getting-started-with-mistral,,"OpenAI, Large Language Modeling, Generative AI, JSON, Artificial Intelligence, Prompt Engineering",,Sophia Yang,,1 hour,Learn at your own pace
Business Process Modeling with AI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-process-modeling-with-ai,1 module,"Digital Transformation, Business Process Improvement, Business Process, Process Optimization, Six Sigma Methodology, Business Process Modeling, Automation, Quality Improvement, Innovation, Process Design, Analysis, Artificial Intelligence, Lean Methodologies, Workflow Management, Business Transformation, Process Analysis, Business Process Management, Business Process Automation",Business Process Modeling with AI,Manas Dasgupta,Starts Jul 17,,
Data Preparation and Evaluation with Copilot,4.8 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-preparation-and-evaluation-with-copilot,3 modules,"Anomaly Detection, Data Transformation, Data Cleansing, Data Quality, Artificial Intelligence, Data Processing, Microsoft Copilot, Data Pipelines, Data Ethics, Automation, Data Synthesis, Prompt Engineering, Data Validation, Natural Language Processing, Generative AI",Data quality evaluation with generative AI and Copilot | Synthetic data generation with Copilot | Data cleaning and preparation with Copilot,,Starts Jul 17,7 hours to complete,
Gen AI for Software Development: Code Generation for Python,4 out of 5 stars,9 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/gen-ai-code-generation-for-python,,"Prompt Engineering, Computer Programming, Artificial Intelligence, Python Programming, Game Design, Development Environment, Debugging, Computational Thinking, Software Development, Generative AI",,"Henrique Branco, Coursera Project Network",,Hands-on learning,Learn more
ChatGPT for Web Design - Create Amazing Websites,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-chatgpt-for-web-design-create-amazing-websites-j672n,3 modules,"ChatGPT, HTML and CSS, Artificial Intelligence and Machine Learning (AI/ML), Javascript, Web Design, Cloud Hosting, Responsive Web Design, Databases, Web Servers, Development Environment, User Interface (UI) Design, Software Installation, Generative AI, Color Theory",Introduction | Creating a Website! | Creating and Publishing an Amazing Website!,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Develop Clustering Models with Azure ML Designer,5 out of 5 stars,9 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/develop-clustering-models-microsoft-azure-ml-designer,,"Cloud Computing, Unsupervised Learning, Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Microsoft Azure, Predictive Analytics, Machine Learning Algorithms, Machine Learning, User Accounts, Exploratory Data Analysis, Data Transformation, Cloud Development",,Catalin Popa,,Hands-on learning,Learn more
Big Data Technologies and Applications,4.6 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/big-data-technologies-and-applications,1 module,"Apache Hadoop, Distributed Computing, Business Intelligence, Analytics, Data Processing, Data Storage Technologies, Big Data, Real Time Data, Apache Spark, Data Analysis, Data Management",Big Data Technologies and Applications,"Caio Avelino, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
How to Series on Personal Development Topics,4.6 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/how-to-series-on-personal-development-topics,1 module,"Personal Development, Resourcefulness, Resilience, Willingness To Learn, Goal Setting, Lifelong Learning, Growth Mindedness, Personal Attributes, Assertiveness, Personal Integrity, Empowerment, Self-Awareness, Accountability, Open Mindset, Courage, Emotional Intelligence",How to Series on Personal Development Topics,"Anya Soto, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
كيفية بناء منظمة متعلمة|How to Build a Learning Organization,4.9 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/how-to-build-a-learning-organization,1 module,"Organizational Change, Innovation, Competitive Intelligence, Organizational Effectiveness, Organizational Leadership, Market Share, Leadership Development, Willingness To Learn, Culture Transformation, Business Strategy, Knowledge Transfer, Learning Strategies, Employee Engagement",ÙÙÙÙØ© Ø¨ÙØ§Ø¡ ÙÙØ¸ÙØ© ÙØªØ¹ÙÙØ©,Alfaisal University | KLD,Starts Jul 17,2 hours to complete,
How to Series on Personal Development Topics,4.6 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/how-to-series-on-personal-development-topics,1 module,"Personal Development, Resourcefulness, Resilience, Willingness To Learn, Goal Setting, Lifelong Learning, Growth Mindedness, Personal Attributes, Assertiveness, Personal Integrity, Empowerment, Self-Awareness, Accountability, Open Mindset, Courage, Emotional Intelligence",How to Series on Personal Development Topics,"Anya Soto, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
Vector Database Projects: AI Recommendation Systems,4.5 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/vector-database-projects-ai-recommendation-systems,1 module,"Applied Machine Learning, Generative AI, Databases, Cloud API, Data Store, Natural Language Processing, Artificial Intelligence, MongoDB",AI Recommendation Systems with Vector Databases,"IBM Skills Network Team, Richa Arora",Starts Jul 17,5 hours to complete,
Understanding Large Language Models in Business,4.5 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/understanding-large-language-models-in-business,1 module,"Customer experience improvement, Real Time Data, Software Development, Technology Roadmaps, Natural Language Processing, Large Language Modeling, Prompt Engineering, Business Strategy, Business Marketing, Generative AI, Business Modeling, Analytics, Application Programming Interface (API), Artificial Intelligence, Artificial Neural Networks, OpenAI, Content Marketing, ChatGPT, Trend Analysis",Understanding LLMs and their Business Application,"Soheil Haddadi, Reza Moradinezhad, Coursera Instructor Network",Starts Jul 17,2 hours to complete,
Python Development with ChatGPT: Fullstack App Development,3.4 out of 5 stars,8 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-development-with-chatgpt-fullstack-app-development,,"Restful API, Generative AI, User Interface (UI), Debugging, Application Deployment, User Interface (UI) Design, JSON, Full-Stack Web Development, Application Programming Interface (API), Web Development, Web Applications, ChatGPT, Python Programming, Application Development, Secure Coding",,"Shreyansh Dubey, Coursera Project Network",,Hands-on learning,Learn more
Generative AI and Symbolic Reasoning,4.9 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-genai,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Natural Language Processing, Generative AI, Prompt Engineering, ChatGPT, Large Language Modeling, Data Ethics, OpenAI, Artificial Intelligence",Course Introduction | Transformers and Large Language Models | Symbolic Generative AI,"Ian McCulloh, Johns Hopkins University",Starts Jul 17,Flexible schedule,Learn at your own pace
GenAI for Project Managers: Scaling with GenAI,4.5 out of 5 stars,10 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-project-managers-scaling-with-genai,1 module,"Generative AI, Project Planning, Productivity Software, Project Management, Innovation, Predictive Analytics, Risk Management, Resource Allocation, Process Improvement, Project Management Life Cycle, Artificial Intelligence, Cost Reduction, Automation, Collaborative Software",GenAI for Project Managers: Scaling with GenAI,"Mohan Silaparasetty, Coursera Instructor Network",Starts Jul 17,2 hours to complete,
Intel®  AI Win Recipes,4.4 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intel-ai-win-recipes,1 module,"Solution Sales Engineering, Complex Problem Solving, Artificial Intelligence, Technology Strategies, Artificial Intelligence and Machine Learning (AI/ML), Business Intelligence, B2B Sales, Customer Success Management, Business Technologies, Strategic Thinking, Digital Transformation, Real Time Data",Intel AI Win Recipes,,Starts Jul 17,Flexible schedule,Learn at your own pace
Foundations of Leadership,4.5 out of 5 stars,10 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/foundations-of-leadership,6 modules,"Team Leadership, Business Ethics, Adaptability, Business Leadership, Critical Thinking, Critical Thinking and Problem Solving, Team Performance Management, Strategic Leadership, Organizational Leadership, Leadership, Team Motivation, Peer Review, Technical Management, Emotional Intelligence, Leadership Development, Self-Awareness","Course Introduction | Senior Leader Characteristics & Critical Thinking | Trait & Skills Approach to Leadership | Behavioral & Situational Approaches to Leadership & Ethical Leadership | Path-Goal Theory, Leader-Member Exchange Theory & Transformational Leadership | Authentic, Servant, & Adaptive Leadership","Alton Harris, Barton Michelson, Johns Hopkins University",Starts Jul 17,34 hours to complete,
Developing Generative AI Solutions,4.6 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/developing-generative-ai-solutions,1 module,"Application Development, Business Analysis, Performance Analysis, Generative AI, Business Solutions, Performance Improvement, Prompt Engineering, Large Language Modeling",Developing Generative AI Solutions,"AWS Instructor, Amazon Web Services",Starts Jul 17,Flexible schedule,Learn at your own pace
Capstone Project: Predicting Safety Stock,4.2 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ml-safety-stock,3 modules,"Matplotlib, Statistical Modeling, Forecasting, Pandas (Python Package), Time Series Analysis and Forecasting, Data Visualization, Feature Engineering, Data Transformation, Product Knowledge, Exploratory Data Analysis, Predictive Modeling, Demand Planning, Inventory Control, Data Manipulation, Machine Learning, Predictive Analytics, Data Analysis, Inventory Management, Inventory Management System, Data Wrangling",Exploratory Data Analysis Using Pandas and Groupby | Demand Predictions Using SARIMA | Calculating Safety Stock,"Rajvir Dua, Neelesh Tiruviluamala",Starts Jul 17,,
Information Extraction from Free Text Data in Health,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/information-extraction-from-free-text-data-in-health-2,4 modules,"Computer Programming, Deep Learning, Health Informatics, Data Mining, Supervised Learning, Text Mining, Artificial Neural Networks, Machine Learning, Computer Programming Tools, Python Programming, Medical Terminology, Natural Language Processing, Unstructured Data",Week 1 | What is Information Extraction? | Week 2 | Named Entity Recognition (NER) | Week 3 | Sequential Classification | Week 4  | Introduction to Advanced Approaches to NER in Health,"VG Vinod Vydiswaran, University of Michigan",Starts Jul 17,Flexible schedule,Learn at your own pace
Practical Multi AI Agents and Advanced Use Cases with crewAI,4.7 out of 5 stars,10 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/practical-multi-ai-agents-and-advanced-use-cases-with-crewai,,"Interoperability, Prompt Engineering, Test Case, Large Language Modeling, Application Deployment, Application Development, Artificial Intelligence and Machine Learning (AI/ML), Agentic systems, Automation, Generative AI Agents",,Joe Moura,,2 Hours 43 Minutes,Learn at your own pace
Aprender a ser cuidador de personas con condiciones crónicas,5 out of 5 stars,13 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cuidando-a-los-cuidadores,5 modules,"Empathy, Emotional Intelligence, Stress Management, Patient Education and Support, Adaptability, Caregiving, Care Management, Chronic Diseases, Health Assessment, Health Care, Critical Thinking",Conceptos fundamentales del cuidado. | Contexto del cuidado. | TransiciÃ³n a la adopciÃ³n del rol del cuidador. | Habilidades del cuidador. | Impacto del cuidado.,"Lorena Chaparro Diaz, Lina Paola  Buitrago Ubaque, Universidad Nacional de Colombia",Starts Jul 17,13 hours to complete,
GenAI for Financial Data Analysis,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-financial-data-analysis,1 module,"Data Analysis, Microsoft Copilot, Complex Problem Solving, Generative AI, Financial Modeling, ChatGPT, Business Ethics, Artificial Intelligence, Financial Analysis, Data-Driven Decision-Making, Data Ethics, Financial Data, OpenAI",GenAI for Financial Data Analysis,"Manish Gupta, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
Intellectual Autonomy,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intellectual-autonomy,4 modules,"Research, Public Policies, Verification And Validation, Persuasive Communication, Artificial Intelligence, Critical Thinking, Ethical Standards And Conduct, Analytical Skills, Human Learning","Overview of Intellectual Autonomy | Taking Someone's Word for It | Cognitive Outsourcing and Intellectual Autonomy | Persuasion, Nudges, and Intellectual Autonomy","Oscar Piedrahita, University of Glasgow",Starts Jul 17,Flexible schedule,Learn at your own pace
Introduzione alla Data Visualization con Tableau,4.6 out of 5 stars,11 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduzione-data-visualization-tableau,5 modules,"Data Integration, Interactive Data Visualization, Data Access, Data Presentation, Data Visualization Software, Tableau Software, Data Manipulation, Business Intelligence, Data Analysis, Time Series Analysis and Forecasting",Introduzione a Tableau | Funzioni e applicazioni | I filtri di Tableau | Gli usi di Tableau | Peer Review Assignment,"Manuel Belgioioso, UniversitÃ  di Napoli Federico II",Starts Jul 17,18 hours to complete,
Generative AI Applications and Popular Tools,4.8 out of 5 stars,8 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/generative-ai-applications-and-popular-tools,6 modules,"Image Analysis, GitHub, Natural Language Processing, Computer Vision, Large Language Modeling, OpenAI, Prompt Engineering, Application Programming Interface (API), ChatGPT, Software Development Tools, Generative AI",Building Chatbots | OpenCV | Midjourney | GitHub Copilot | Popular Gen AI Tools | Course Wrap-up and Assessments,,Starts Jul 17,Flexible schedule,Learn at your own pace
"Customer Data, Analytics, and Segmentation",N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/customer-data-analytics-and-segmentation,3 modules,"Customer Data Management, Sales, Data Security, AI Personalization, Data Integrity, Data-Driven Decision-Making, Data Quality, Sales Strategy, Customer Analysis, Microsoft Copilot, Sales Management, Sales Enablement, Customer Engagement, Advanced Analytics, Data Integration, Data Cleansing, Sales Pipelines, Predictive Analytics, Customer Insights, Analytics",Harnessing Customer Insights with Copilot | Optimizing Sales Strategies With Copilot's Data-Driven Insights | Advanced Customer Data Management with Copilot,,Starts Jul 17,Flexible schedule,Learn at your own pace
Intrusion Detection,N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/intrusion-detection,,"Network Monitoring, Intrusion Detection and Prevention, Threat Detection, Network Security, Computer Security Incident Management, Applied Machine Learning, Cybersecurity, Network Analysis, System Monitoring, Event Monitoring, Threat Management, Incident Response",Introduction to Intrusion Detection Systems (IDS) | Advanced Network Analysis and Incident Response | Machine Learning and Emerging Technologies in Cybersecurity,"Jason Crossland, Johns Hopkins University",Starts Jul 17,Flexible schedule,Learn at your own pace
Intro to TensorFlow em Português Brasileiro,4.6 out of 5 stars,23 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-tensorflow-br,6 modules,"Data Pipelines, Tensorflow, Artificial Neural Networks, Application Programming Interface (API), Artificial Intelligence and Machine Learning (AI/ML), Data Processing, Google Cloud Platform, Keras (Neural Network Library), Application Deployment, Data Import/Export, Deep Learning, Machine Learning Methods",IntroduÃ§Ã£o ao curso | IntroduÃ§Ã£o ao TensorFlow | Projetar e criar um pipeline de dados de entrada do TensorFlow | Como treinar redes neurais com o TensorFlow 2 e com a API Keras Sequential | Como treinar redes neurais com o TensorFlow 2 e a API Keras Functional | Resumo,"Google Cloud Training, Google Cloud",Starts Jul 17,18 hours to complete,
Microsoft Sentinel: Complete Azure Introduction,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-microsoft-sentinel-the-complete-introduction-course-in-azure-3jpyd,12 modules,"Automation, Event Monitoring, Threat Detection, Cyber Threat Hunting, Large Language Modeling, Jupyter, Security Information and Event Management (SIEM), ChatGPT, Intrusion Detection and Prevention, Query Languages, Data Integration, Incident Management, Anomaly Detection, Microsoft Azure",Introduction | Create and Manage Microsoft Sentinel | Data Connectors | Analytics Rule | Incident Management | Threat Hunting | Watchlists | Workbooks | Automation | Microsoft Sentinel with ChatGPT | Other Concepts | Conclusion,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
La Data Intelligence au service des organisations,4.1 out of 5 stars,7 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/data-intelligence-organisations-entreprise-business-bigdata,11 modules,"Data Analysis, Data Governance, Information Management, Data Management, Data Visualization, General Data Protection Regulation (GDPR), Business Transformation, Data Literacy, Digital Transformation, Business Process, Big Data, Data Strategy, Data Modeling, Business Strategy, Competitive Intelligence, Information Privacy, Data Quality, Business Intelligence, Artificial Intelligence",Introduction | Place de la donnÃ©e dans la transformation digitale | Concepts clÃ©s liÃ©s Ã  la donnÃ©e | Management des donnÃ©es & Gouvernance des donnÃ©es | La modÃ©lisation des donnÃ©esâ | Management des donnÃ©es maÃ®tres (MDM) | Management de la qualitÃ© des donnÃ©es | SystÃ¨mes d'information dÃ©cisionnel et visualisation de donnÃ©es | Intelligence Artificielle | Le RÃ¨glement GÃ©nÃ©ral de la Protection des DonnÃ©es | ActivitÃ© d'Ã©valuation,"Daniel Lang, Imed BOUGHZALA, Institut Mines-TÃ©lÃ©com",Starts Jul 17,Flexible schedule,Learn at your own pace
Big Ideas in Programming: Expressing Yourself with Python,3.8 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/bigideasinpython,4 modules,"Data Structures, Software Visualization, Data Manipulation, Computer Programming, Interactive Design, Python Programming, Debugging, Data Transformation, Programming Principles, Predictive Analytics, Creative Design","Week 1: Functions and Strings | Week 2: Conditionals and Lists | Week 3: Loops with Lists, Strings, and Conditionals | Week 4: Lists Tuples and Dictionaries","Barbara Ericson, University of Michigan",Starts Jul 17,Flexible schedule,Learn at your own pace
Big Ideas in Programming: Expressing Yourself with Python,3.8 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/bigideasinpython,4 modules,"Data Structures, Software Visualization, Data Manipulation, Computer Programming, Interactive Design, Python Programming, Debugging, Data Transformation, Programming Principles, Predictive Analytics, Creative Design","Week 1: Functions and Strings | Week 2: Conditionals and Lists | Week 3: Loops with Lists, Strings, and Conditionals | Week 4: Lists Tuples and Dictionaries","Barbara Ericson, University of Michigan",Starts Jul 17,Flexible schedule,Learn at your own pace
Data Preparation and Analysis,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-data-preparation-and-analysis,9 modules,"Data Presentation, Machine Learning, Statistical Analysis, Feature Engineering, Data Manipulation, Data Cleansing, Data Science, Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Analytics, Data Mining, Python Programming, Unsupervised Learning, Decision Tree Learning, Data Visualization, Exploratory Data Analysis, Regression Analysis, Statistical Modeling, Data Analysis","Module 1: Process of Preparing and Analyzing Data | Module 2: Measure and Visualize Correlation | Module 3: Market Basket Analysis | Module 4: Partitioning, Segmenting, and Clustering of Observations | Module 5: Linear Regression | Module 6: Binary Logistic Regression | Module 7: Decision Trees - The CART Algorithm | Module 8: Evaluating the Performance of Models | Summative Course Assessment","Ming-Long Lam, Jawahar Panchal, Illinois Tech",Starts Jul 17,Flexible schedule,Learn at your own pace
Cybersecurity Foundations & Threat Mitigation,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-cybersecurity-foundations-threat-mitigation-abiab,3 modules,"Data Security, Identity and Access Management, Information Systems Security, Cyber Attacks, Vulnerability Assessments, Application Security, Threat Management, Encryption, Cyber Risk, Security Controls, Threat Detection, Authentications, Cryptography, Zero Trust Network Access, Multi-Factor Authentication, Computer Security, Cyber Threat Intelligence, Cybersecurity, Authorization (Computing)","Course Overview | General Security Concepts | Threats, Vulnerabilities, and Mitigation",Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
