課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Using Microsoft PowerPoint to Create a Choice Board,4.7 out of 5 stars,9 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/using-microsoft-powerpoint-to-create-a-choice-board,,"Education Software and Technology, Train The Trainer, Instructional Design, Educational Materials",,"Rachel Lindsay, Coursera Project Network",,Hands-on learning,Learn more
Managing Security & Enrollment with Intune,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-managing-security-and-enrollment-with-intune-pqxyu,1 module,"Microsoft Azure, Configuration Management, Android (Operating System), Patch Management, Mobile Security, Apple iOS, Application Deployment, Endpoint Security, Vulnerability Management, Virtual Private Networks (VPN), Microsoft Windows, System Monitoring, Remote Access Systems, Microsoft Intune (Mobile Device Management Software), Security Management","Managing, Maintaining & Securing Devices using Intune",Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Using Microsoft PowerPoint to Create a Choice Board,4.7 out of 5 stars,9 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/using-microsoft-powerpoint-to-create-a-choice-board,,"Education Software and Technology, Train The Trainer, Instructional Design, Educational Materials",,"Rachel Lindsay, Coursera Project Network",,Hands-on learning,Learn more
ChatGPT for SOC Analyst - Master Cyber Security with AI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-chatgpt-for-soc-analyst-master-cyber-security-with-ai-oifkr,5 modules,"Incident Response, IT Automation, Microsoft Azure, Vulnerability Management, ChatGPT, Cyber Threat Intelligence, Threat Detection, Artificial Intelligence, Cyber Security Assessment, Prompt Engineering, Vulnerability Assessments, Security Information and Event Management (SIEM), Cloud Security, Code Review, Computer Security Incident Management, OpenAI",A Sneak Peek into Cyber Security Mastery with ChatGPT | Getting Started with ChatGPT for Cyber Security | Advanced Prompts with ChatGPT 4 for Cyber Security Analyst | Master Cloud Security with ChatGPT in Azure | Enhance Incident Investigation with ChatGPT and SIEM Solution,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Regression Analysis,4.9 out of 5 stars,8 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/regression-analysis,6 modules,"Supervised Learning, Predictive Modeling, Regression Analysis, Statistical Analysis, Data Analysis, Machine Learning Methods, Scikit Learn (Machine Learning Library), Feature Engineering, Exploratory Data Analysis, Statistical Modeling",Introduction to Regression and Linear Regression | Polynomial Regression | Regularization | Evaluation and Cross Validation | Ensemble Methods | Case Study,"Di Wu, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Learn at your own pace
Intro to Natural Language Processing in Microsoft Azure,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-nlp-microsoft-azure,3 modules,"Application Development, Natural Language Processing, Artificial Intelligence, Unstructured Data, Application Programming Interface (API), Analytics, Text Mining, Microsoft Azure, Artificial Intelligence and Machine Learning (AI/ML)",Text and Speech Processing with Azure AI Services | Work with Language in Azure AI | Explore conversational AI,,Starts Jul 17,Flexible schedule,Learn at your own pace
Selenium Automation and Testing Frameworks,4.6 out of 5 stars,8 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-selenium-automation-and-testing-frameworks-e66rj,10 modules,"Automation, Java, Test Case, Browser Compatibility, Selenium (Software), Test Automation, Web Development Tools, Debugging, Software Testing, Test Data","Setting Up the First Web Application | Selenium Automation â Locators | Selenium Automation - Playing with Form Elements | Selenium Automation - Advanced Testing Scenarios | Introduction to Cross Browser Automation Testing | Data-Driven Testing with Data Providers, CSV, and Excel Spreadsheets | Implementing Page Object Model for Update To-Do Scenario | Scaling Up with Selenium Standalone and Grid | Congratulations | Appendix â Maven",Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
AI ML with Deep Learning and Supervised Models,4.5 out of 5 stars,6 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/ai-ml-with-deep-learning-and-supervised-models,,"Artificial Intelligence, Predictive Modeling, Random Forest Algorithm, Tensorflow, Machine Learning, Applied Machine Learning, Predictive Analytics, Unsupervised Learning, Computer Vision, Artificial Neural Networks, Supervised Learning, Keras (Neural Network Library)",AI & Deep Learning Concepts and Applications | Supervised Learning Regression Classification Clustering | Deep Learning Frameworks and Neural Networks Simplified,Simplilearn Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
GIAC Security Essentials (GSEC),N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-giac-security-essentials-gsec-xr21r,1 module,"Intrusion Detection and Prevention, Encryption, Vulnerability Assessments, Application Security, Infrastructure Security, Authorization (Computing), Linux, Risk Management Framework, Identity and Access Management, Cryptography, Security Controls, Incident Response, Public Key Cryptography Standards (PKCS), Network Security, Risk Management, Vulnerability Scanning, Information Systems Security, Microsoft Windows, Cloud Security, Cybersecurity",GSEC,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Crea una aplicación web con Vue.js,4.7 out of 5 stars,10 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crea-una-aplicacion-web-con-vue-js,,"Web Applications, Data Storage, Javascript, Microsoft Visual Studio, Web Development Tools, Front-End Web Development, HTML and CSS, Vue.JS",,"Kristhian  Alexander Hueso, Coursera Project Network",,1 Hora,Learn at your own pace
Application deployment and management with Intune,5 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-application-deployment-and-management-with-intune-pqxyu,1 module,"Configuration Management, Azure Active Directory, Mobile Security, Enterprise Application Management, Group Policy, Identity and Access Management, Application Deployment, Microsoft Intune (Mobile Device Management Software), Security Controls, Microsoft Azure",Manage Applications Using Microsoft Intune,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Copilot Power Apps for Beginners: Create an Expense Tracker,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/copilot-powerapps-for-beginners-create-an-expense-tracker,,"User Interface (UI), Microsoft Power Platform, Microsoft Copilot, Data Structures, Generative AI, Database Application, Prompt Engineering, Application Development, Development Environment",,"Angelo Paolillo, Coursera Project Network",,Hands-on learning,Learn more
Advanced Angular Topics,4.3 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-angular-topics,3 modules,"UI Components, JavaScript Frameworks, Data Transformation, TypeScript, Dataflow, Responsive Web Design, Angular, Model View Controller, Network Routing, Hypertext Markup Language (HTML)","Welcome & Module 1: Container and Nested Components, Component Input and Output Properties | Module 2: Components, Data Bindings, & Directives | Module 3: Working with User Inputs & Data Transformation",Vinay Kumar,Starts Jul 17,Flexible schedule,Learn at your own pace
End to End LLMs with Azure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-llm-large-language-models,1 module,"Application Programming Interface (API), Software Architecture, Application Deployment, Cloud API, OpenAI, Large Language Modeling, Automation, Python Programming, GitHub, Generative AI, Microsoft Azure",Get Started with LLMs in Azure,"Noah Gift, Alfredo Deza, Duke University",Starts Jul 17,Flexible schedule,Learn at your own pace
Data Analysis with Python Project,5 out of 5 stars,6 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-analysis-python-project,7 modules,"Classification And Regression Tree (CART), Exploratory Data Analysis, Data Analysis, Analytics, Anomaly Detection, Unsupervised Learning, Statistical Methods, Machine Learning Algorithms, Statistical Analysis, Dimensionality Reduction, Supervised Learning, Scikit Learn (Machine Learning Library), Machine Learning, Data Mining, Predictive Modeling, Project Planning, Regression Analysis",Data Analysis Overview | Classification Analysis | Regression Analysis | Clustering Analysis | Dimension Reduction | Association Rules | Outlier Detection,"Di Wu, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Learn at your own pace
Utiliza Microsoft OneNote para crear tus notas digitales,4.8 out of 5 stars,10 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/utiliza-microsoft-onenote-para-crear-tus-notas-digitales,,"Document Management, Version Control, User Accounts, Web Content Accessibility Guidelines, Collaborative Software, Data Sharing, Content Management",,"Gisselle Curnutt, Coursera Project Network",,1 hora,Learn at your own pace
End to End LLMs with Azure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-llm-large-language-models,1 module,"Application Programming Interface (API), Software Architecture, Application Deployment, Cloud API, OpenAI, Large Language Modeling, Automation, Python Programming, GitHub, Generative AI, Microsoft Azure",Get Started with LLMs in Azure,"Noah Gift, Alfredo Deza, Duke University",Starts Jul 17,Flexible schedule,Learn at your own pace
Continuous Integration and Deployment with ASP.NET Core,4.8 out of 5 stars,17 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration-and-deployment-with-aspnet-core,4 modules,"DevOps, Unit Testing, Version Control, ASP.NET, Continuous Deployment, Test Automation, Continuous Integration, Application Deployment, Application Performance Management, Software Testing, CI/CD, System Monitoring, Release Management, Cloud Platforms, Containerization, Software Development Tools",Introduction to CI/CD | Configuring Automated Builds | Deployment Strategies | Monitoring and Continuous Delivery,,Starts Jul 17,7 hours to complete,
Data Collection and Root Cause Analysis,4 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-collection-and-root-cause-analysis,4 modules,"Performance Measurement, Statistical Methods, Probability & Statistics, Statistical Inference, Process Analysis, Process Improvement, Data Collection, Pareto Chart, Statistics, Statistical Analysis, Analytical Skills, Data Analysis, Descriptive Statistics, Regression Analysis, Lean Six Sigma, Correlation Analysis, Root Cause Analysis, Statistical Hypothesis Testing",Basic Statistics and Process Performance Measurement | Root Cause Analysis Techniques | Hypothesis Testing and Investigating the Relationship | Peer-Reviewed Assignment,"Skill-Up EdTech Team, E R Suresh Narain, SkillUp EdTech",Starts Jul 17,Flexible schedule,Learn at your own pace
APIs in Node.js: Write a RESTful API Backend Application,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/node-js-restful-api-backend-app,,"Microsoft Visual Studio, Server Side, Node.JS, Restful API, Javascript, Application Programming Interface (API), Web Applications, Back-End Web Development",,"Harrison Kong, Coursera Project Network",,Hands-on learning,Learn more
Complete ASP.NET Core and Entity Framework Development,N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-complete-asp-net-core-and-entity-framework-development,,"Object-Relational Mapping, Data Migration, HTML and CSS, Full-Stack Web Development, Business Logic, Authorization (Computing), Software Design Patterns, Web Servers, Microsoft Visual Studio, Development Environment, Debugging, Application Frameworks","ASP.NET Core Fundamentals and Environment Setup | Database Management and Core Application Development | Advanced Development, Deployment, and Cloud Integration",Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Create a presentation with Microsoft SWAY,4.4 out of 5 stars,8 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-a-presentation-with-microsoft-sway,,"Storytelling, Design, Web Content, Content Creation, Microsoft 365, Multimedia, Creative Design",,"Gisselle Curnutt, Coursera Project Network",,Hands-on learning,Learn more
Dell Technologies Customer Service for Technical Support,4.5 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/dell-customer-service-for-tech-support-specialists,4 modules,"Customer Relationship Building, Continuous Improvement Process, Customer experience improvement, Client Support, Process Improvement, Expectation Management, Customer Service, Conflict Management, Communication Strategies, Technical Support, Customer Complaint Resolution, Performance Metric",Principles of Customer Service | Operational  Procedures | Building Customer Relationships | Metrics and Continuous Improvement,Develop with Dell,Starts Jul 17,11 hours to complete,
Creating Horizontal and Vertical Timelines in PowerPoint,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/creating-horizontal-and-vertical-timelines-powerpoint,,"Presentations, Data Visualization, Communication, Project Schedules, Microsoft PowerPoint, Timelines, Project Management, Milestones (Project Management)",,"Sierra Matheson, Coursera Project Network",,Hands-on learning,Learn more
Automation and Optimization in Azure,5 out of 5 stars,17 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-automation-and-optimization-in-azure,3 modules,"Command-Line Interface, Infrastructure as Code (IaC), Virtual Private Networks (VPN), Microsoft Azure, Network Performance Management, System Monitoring, System Configuration, Performance Tuning, Network Monitoring, Network Architecture, Virtual Environment, Automation, Windows PowerShell, Virtual Machines",Azure Network Automation | Azure Virtual WAN Automation | Network Performance Monitoring and Optimization,,Starts Jul 17,4 hours to complete,
Foundations of Selenium WebDriver and Java for Automation,4.9 out of 5 stars,7 reviews,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-foundations-of-selenium-webdriver-and-java-for-automation-j6khz,13 modules,"Automation, Test Automation, Debugging, Scripting, Software Testing, Java, Selenium (Software), Java Programming, Web Development Tools","Selenium Introduction | Install Java and Selenium -Get Started with the Basic Steps of the Selenium WebDriver | Brush Up Java Concepts for Selenium Automation | Locator Techniques and Tools Used to Identify Objects | Advanced Locators Identification and Interview Questions on Parsing Text | Selenium WebDriver - Techniques to Automate Web Elements | Deep Dive into Functional Testing with Selenium | Synchronization Usage in Selenium WebDriver | Techniques to Automate Ajax Calls, Child Windows, and iframes | Real-Time Exercises (End-to-End Programming) | Practical Problems and Methods to Handle Them with Selenium | Miscellaneous Topics in Selenium WebDriver | Selenium Java Streams - Automate Sort, Pagination, Filtering the Web Tables",Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Investigating Epidemics like COVID-19: An Analyst's Guide,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/investigating-epidemics-analyst-guide,4 modules,"Risk Analysis, Spatial Analysis, Infectious Diseases, Microsoft Excel, Public Health and Disease Prevention, Data Visualization, Statistical Analysis, Data Analysis, Epidemiology, Geographic Information Systems, Public Health, Health Disparities",Introduction | Public Health Surveillance | Methods and Tools to Investigate Outbreaks | Using your New Skills to Support Response to an Outbreak of COVID-19 in an Assisted Living Facility,"Melissa A. Marx, PhD, MPH, Heather M. Saunders MPH, RN, CIC, Johns Hopkins University",Starts Jul 17,Flexible schedule,Learn at your own pace
The Ultimate T-SQL And Microsoft SQL Server Bootcamp,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-the-ultimate-t-sql-and-microsoft-sql-server-bootcamp-tzplb,14 modules,"Data Manipulation, Microsoft SQL Servers, Transaction Processing, Transact-SQL, Databases, Data Integrity, SQL, Query Languages, Stored Procedure, Relational Databases, Database Management, Database Architecture and Administration",Introduction | Essential Questions | Environment Setup | Database Setup | Introduction to Data Definition Language | Reading Data | More Read Query Concepts | Inserting Data | Update and Delete Operations | Designing and Creating Views and Functions | Control-of-Flow Statements | Designing and Implementing T-SQL Routines | Managing Transactions and Concurrency | Conclusion,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Creating a Token Board with Microsoft PowerPoint,4.8 out of 5 stars,6 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/creating-a-token-board-with-microsoft-powerpoint,,"Education Software and Technology, Special Education",,"Rachel Lindsay, Coursera Project Network",,Hands-on learning,Learn more
Crea Una Encuesta con Microsoft Forms,4.5 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crea-una-encuesta-con-microsoft-forms,,"Employee Surveys, User Feedback, Data Analysis Software, Editing",,"Gisselle Curnutt, Coursera Project Network",,1 hora,Learn at your own pace
Email Marketing,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/email-marketing,2 modules,"Email Marketing, Marketing Strategies, Law, Regulation, and Compliance, Promotional Strategies, Newsletters, A/B Testing, Campaign Management, Customer Engagement, Target Audience, Marketing Automation, Automation, Digital Marketing, Growth Strategies, Lead Generation",Email Marketing | Assessment for Email Marketing,Simplilearn Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
Power Pages for Beginners: Create Website for Your Company,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/power-pages-beginners-create-website-your-company,,"Web Design and Development, Content Management, Microsoft Power Platform, Microsoft 365, Web Content, Development Environment, Hypertext Markup Language (HTML)",,"Dora Hrvoj, Coursera Project Network",,Hands-on learning,Learn more
Build a Project Tracking App with AppSheet,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-build-a-project-tracking-app-with-appsheet-2pgwd,,"Cloud Applications, Microsoft Excel, Issue Tracking, Cloud-Based Integration, Data Integration, Google Sheets, Google Workspace",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
Create an App for Managing Company Expenses in Power Apps,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-app-managing-company-expenses-power-apps,,"Expense Management, Application Development, Microsoft 365, Microsoft Excel, Productivity Software, UI/UX Strategy, Microsoft Power Platform",,"Dora Hrvoj, Coursera Project Network",,Hands-on learning,Learn more
Networking and Migration in Azure,5 out of 5 stars,10 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/networking-and-migration-in-azure,4 modules,"Performance Tuning, Solution Architecture, Virtual Machines, Cloud Computing Architecture, Microsoft Azure, Cloud Infrastructure, Load Balancing, Network Security, Data Migration, Firewall, Scalability, Disaster Recovery, Microsoft SQL Servers, Cloud Management, General Networking, IT Automation, Network Architecture",Design a network solution | Design migration | Design for high availability | Peer-review assignment,"Prateek Kumar, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 17,7 hours to complete,
Open Source Programming - Bachelor's,4.7 out of 5 stars,7 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-open-source-programming-bit,9 modules,"Software Design, Web Scraping, Open Source Technology, Object Oriented Programming (OOP), Data Structures, Computer Programming, File Management, Database Management, Database Development, User Interface (UI), Test Driven Development (TDD), Programming Principles, Scripting Languages, Python Programming","Module 1: Input, Processing, and Output | Module 2: Decision Structures and Boolean Logic | Module 3: Repetition Structures | Module 4: Functions | Module 5: File and List Processing | Module 6: More on Strings, Dictionaries and Sets | Module 7: Classes and Objects & Inheritance | Module 8: Graphical User Interfaces and Intro to Database Programming with SQLite3 | Summative Course Assessment","James Papademas, Illinois Tech",Starts Jul 17,Flexible schedule,Learn at your own pace
"Ultimate TypeScript Course 2024 – Learn, Build & Excel",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ultimate-typescript-course-2024-learn-build-excel-ogzyf,6 modules,"Web Development Tools, Angular, Vue.JS, JavaScript Frameworks, Data Validation, Object Oriented Programming (OOP), Event-Driven Programming, Development Environment, Webpack, React.js, Debugging",Introduction | Installing & Running TypeScript | TypeScript config file | TypeScript Course Project | The Future of TypeScript | Outro,Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Data Management with Azure: Implement Compliance Controls,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-management-azure-implement-compliance-controls,,"Microsoft SQL Servers, Data Management, Microsoft Azure, Database Management, Role-Based Access Control (RBAC), Data Security, Cloud Security, Data Access",,"Goran KliÄek, Coursera Project Network",,Hands-on learning,Learn more
Launching Your Online Business: Strategies for Success,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/launching-your-online-business-strategies-for-success,1 module,"Business Operations, Business Modeling, Operations Management, Marketing Strategies, Social Media Strategy, Business Planning, Entrepreneurship, E-Commerce, Business Strategies, Target Audience, Digital Marketing, Search Engine Optimization, Customer Support",Launching Your Online Business: Strategies for Success,Hector Sandoval,Starts Jul 17,Flexible schedule,Learn at your own pace
"Business Interviews: Communication, Research & Tips",4.8 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-interviews-communication-research--tips,1 module,"Communication, Business Research, Self-Awareness, Interviewing Skills, Branding, Virtual Teams, Interpersonal Communications, Composure, Professional Development, Professionalism, Company, Product, and Service Knowledge, Verbal Communication Skills, Business Communication","Business Interviews: Communication, Research & Tips","Eric Zackrison, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
BFSI Essentials: Unlocking Finance Careers,N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/bfsi-essentials,,"Regulatory Compliance, Financial Sales, Financial Regulations, Wealth Management, Financial Analysis, Professional Networking, Compensation Management, Insurance, Underwriting, Customer experience strategy (CX), Financial Services, Banking","Decoding BFSI: Key Segments and Functions in Finance | Inside BFSI: Structure, Challenges, and Technology | BFSI Career Roadmap: Roles, Skills, and Industry Trends | Mastering BFSI Interviews: Resumes & Mock Interviews",Board Infinity,Starts Jul 17,Flexible schedule,Learn at your own pace
Azure: Security Operations Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-security-operations-management,3 modules,"IT Automation, Identity and Access Management, Firewall, Key Management, Data Access, Role-Based Access Control (RBAC), Cloud Security, Security Information and Event Management (SIEM), Network Security, Security Management, Authorization (Computing), Threat Detection, Incident Management, Microsoft Azure, Continuous Monitoring",Security Governance in Azure | Security Monitoring and Automation solutions | Microsoft Defender for Cloud: Security Posture & Threat Protection,Whizlabs Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
React - Working with Higher Order Components,4.3 out of 5 stars,6 reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-hreact-working-with-higher-order-components,,"Application Development, Javascript, Web Development, Mobile Development, TypeScript, React.js, Software Design Patterns, JavaScript Frameworks, Javascript and jQuery",,"Rudi Hinds, Coursera Project Network",,Hands-on learning,Learn more
Bases de Datos SQL en Azure,4.4 out of 5 stars,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/bases-datos-sql-azure,,"Databases, Cloud Services, Microsoft Azure, Data Integration, Managed Services, Azure Synapse Analytics, Database Management, Microsoft SQL Servers, Data Migration, SQL",,"Leire Ahedo, Coursera Project Network",,Hands-on learning,Learn more
PHP Development with ChatGPT: Practical Web Development,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/php-development-with-generative-ai-enhanced-web-development,,"Application Development, User Interface (UI) Design, Application Security, Web Applications, PHP (Scripting Language), Cascading Style Sheets (CSS), Web Development, ChatGPT, Debugging, SQL, Prompt Engineering, Microsoft Visual Studio, Data Management, Hypertext Markup Language (HTML), Generative AI",,Coursera Project Network,,Hands-on learning,Learn more
Project Management Professional Prep,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-project-management-professional-prep,,"Communication, Training and Development, Procurement, Governance, Team Oriented, Project Schedules, Change Management, Backlogs, Project Risk Management, Active Listening, Agile Project Management, People Management","Introduction to PMP and Agile Methodologies | People Domain in Project Management | Process, Business Environment, and Exam Preparation",Packt - Course Instructors,Starts Jul 17,Flexible schedule,Learn at your own pace
Deploy A Microsoft Azure Speech To Text Web App,4 out of 5 stars,6 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/deploy-a-microsoft-azure-speech-to-text-web-app,,"Application Deployment, Microsoft Azure, Cloud Services, Python Programming, Natural Language Processing, Application Development, Web Applications",,"Emmanuel Acheampong, Coursera Project Network",,Hands-on learning,Learn more
Enterprise Data Architecture and Operations,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/enterprise-data-architecture-and-operations,3 modules,"Technology Strategies, Dataflow, Data Warehousing, Data Management, Extract, Transform, Load, Data Integration, Scalability, Data Modeling, Database Architecture and Administration, Data Storage, Enterprise Architecture, Data Processing, Application Frameworks, Data Migration, Data Architecture, Emerging Technologies, Data Governance",Enterprise Data Architecture | Enterprise Data Operations | Final Project and Final Exam,"Ramesh Sannareddy, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 17,Flexible schedule,Learn at your own pace
"Build and Execute MySQL, PostgreSQL, and SQLServer to Data Catalog Connectors",4.8 out of 5 stars,12 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-build-and-execute-mysql-postgresql-and-sqlserver-to-data-catal-3jdjj,,"Metadata Management, Data Mining, MySQL, Google Cloud Platform, Microsoft SQL Servers, PostgreSQL, Cloud API, Database Administration",,"Google Cloud Training, Google Cloud",,1 hour 15 minutes,Learn at your own pace
Исследование и генерация данных для принятия бизн.-реш.,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/business-data-ru,5 modules,"Business Risk Management, Probability Distribution, Data Analysis, Data-Driven Decision-Making, Influencing, Statistical Analysis, Statistical Methods, Data Presentation, Quantitative Research, Sampling (Statistics), Microsoft Excel, Business Analysis, Descriptive Statistics, Statistics, Statistical Visualization",ÐÐ¾Ð´Ð³Ð¾ÑÐ¾Ð²Ð¸ÑÐµÐ»ÑÐ½Ð°Ñ ÑÐ°ÑÑÑ ÐºÑÑÑÐ° | ÐÐ¾Ð´ÑÐ»Ñ 1. ÐÑÑÑÐ¿Ð»ÐµÐ½Ð¸Ðµ. Ð¡Ð²Ð¾Ð´ÐºÐ° Ð´Ð°Ð½Ð½ÑÑ | ÐÐ¾Ð´ÑÐ»Ñ 2. ÐÐ¿Ð¸ÑÐ°ÑÐµÐ»ÑÐ½Ð°Ñ ÑÑÐ°ÑÐ¸ÑÑÐ¸ÐºÐ° Ð¸ ÑÐ°ÑÐ¿ÑÐµÐ´ÐµÐ»ÐµÐ½Ð¸Ðµ Ð²ÐµÑÐ¾ÑÑÐ½Ð¾ÑÑÐµÐ¹ | ÐÐ¾Ð´ÑÐ»Ñ 3. ÐÑÐ±Ð¾ÑÐºÐ° Ð¸ ÑÐµÐ½ÑÑÐ°Ð»ÑÐ½Ð°Ñ Ð¿ÑÐµÐ´ÐµÐ»ÑÐ½Ð°Ñ ÑÐµÐ¾ÑÐµÐ¼Ð° | ÐÐ¾Ð´ÑÐ»Ñ 4. ÐÑÐ²Ð¾Ð´Ñ,"Fataneh Taghaboni-Dutta, Ph.D., PMP, CSM, CSPO, University of Illinois Urbana-Champaign",Starts Jul 17,Flexible schedule,Learn at your own pace
