課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
GenAI for Talent Acquisition and Onboarding,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-talent-acquisition-and-onboarding,1 module,"Business Ethics, Recruitment, AI Personalization, Generative AI, HR Tech, Talent Acquisition, Employee Onboarding, ChatGPT, Large Language Modeling, Recruitment Strategies, Automation, Data Ethics, Prompt Engineering",GenAI for Talent Acquisition and Onboarding,"Manas Dasgupta, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Introduction to Midjourney,3.6 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-midjourney,1 module,"Content Creation, Prompt Engineering, Creative Design, ChatGPT, Generative AI",Visual Storytelling with MidJourney,,Starts Jul 15,3 hours to complete,
Digital Thinking: Frameworks For Our Digital Reality,4.6 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/digital-thinking-frameworks-for-our-digital-reality,4 modules,"Social Studies, Ethical Standards And Conduct, Computer Science, Economics, Policy, and Social Studies, Generative AI Agents, Blockchain, OpenAI, ChatGPT, Automation, Technology Strategies, Emerging Technologies, Digital Transformation, Algorithms, Machine Learning, Technology Roadmaps, Business Technologies, Innovation, Data Ethics, Sociology, Artificial Intelligence",Getting Started & Thinking Digital | Tour de Force Through the Digital Age | Digital Building Blocks | Articificial Intelligence Introduction,"Martin Hilbert, University of California, Davis",Starts Jul 15,11 hours to complete,
Queries with OpenAI: Translate Natural Text to SQL,4.4 out of 5 stars,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-ai-queries-with-openai-translate-natural-text-to-sql,,"Natural Language Processing, Application Programming Interface (API), SQL, ChatGPT, Machine Learning, OpenAI, Databases, Prompt Engineering, Generative AI, Software Engineering, Pandas (Python Package), Data Import/Export",,"Rudi Hinds, Coursera Project Network",,Hands-on learning,Learn more
Inteligencia Artificial Aplicada al Derecho,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/inteligencia-artificial-aplicada-al-derecho,4 modules,"Personally Identifiable Information, Legal Strategy, Verification And Validation, Legal Research, ChatGPT, Artificial Intelligence, Ethical Standards And Conduct, Legal Risk, Legal Writing, Data Ethics, Prompt Engineering, Generative AI",IA aplicada al derecho | IntroducciÃ³n al legal prompting | AplicaciÃ³n prÃ¡ctica de la IA en el derecho | Optimizando el uso de la IA,"AnÃ­bal RamÃ­rez, Universidad de Palermo",Starts Jul 15,Flexible schedule,Learn at your own pace
AI Agents in Java with Generative AI,4.5 out of 5 stars,11 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-java,5 modules,"Generative AI, Agentic systems, Prompt Engineering, Large Language Modeling, Generative AI Agents, Application Development, ChatGPT, Java, OpenAI","Agentic AI Concepts | AI Agents, Tools, Actions, & Language | GAME: A Conceptual Framework for AI Agents | Agent Tool Mangement | Rethinking How Software is Built in the Age of AI Agents","Dr. Jules White, Vanderbilt University",Starts Jul 15,11 hours to complete,
Build a Chatbot with Voiceflow: Ecommerce Customer Support,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-ai-build-a-chatbot-with-voiceflow-ecommerce-customer-support,,"Customer Inquiries, Customer Support, ChatGPT, Product Support, Automation, User Flows, Customer Service, Artificial Intelligence, Business Process Automation, Application Deployment, Self Service Technologies, E-Commerce, Order Management",,"Rudi Hinds, Coursera Project Network",,Hands-on learning,Learn more
Generative AI: Transform Your Customer Support Career,4.9 out of 5 stars,38 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-customer-support,3 modules,"Prompt Engineering, Natural Language Processing, ChatGPT, Business Ethics, Customer experience improvement, Standard Operating Procedure, Artificial Intelligence, Customer Support, Generative AI, Customer Insights, Automation, Workflow Management, Customer Service, Personalized Service","Generative AI and Customer Support | Advanced Concepts in Generative AI for Customer Support | Generative AI for Managers, Final Project, and Assessment","Skill-Up EdTech Team, Ramesh Sannareddy, SkillUp EdTech",Starts Jul 15,9 hours to complete,
GenAI for Fraud Analysts: Improving Detection Efficiency,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-fraud-analysts-improving-detection-efficiency,1 module,"Threat Detection, Predictive Analytics, Data Visualization, Data Synthesis, Applied Machine Learning, Risk Management, Compliance Management, Artificial Intelligence, Generative AI, Regulatory Compliance, Automation, Compliance Auditing, Data Presentation, ChatGPT, Business Risk Management, Prompt Engineering, Anomaly Detection, Data Pipelines",GenAI for Fraud Analysts: Improving Detection Efficiency,"Karlis Zars, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Gen AI for Code Generation for Python,4.3 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-code-generation-for-python,1 module,"Application Development, Test Case, Debugging, ChatGPT, Prompt Engineering, Scenario Testing, Generative AI, Automation, Python Programming, Code Review",Mastering Code Generation with Generative AI,,Starts Jul 15,4 hours to complete,
Oracle Cloud Infrastructure Generative AI Professional,4.6 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/oracle-cloud-infrastructure-generative-ai-professional,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Application Programming Interface (API), Data Processing, Generative AI, Large Language Modeling, Prompt Engineering, ChatGPT, Oracle Cloud, Natural Language Processing, Data Storage",Fundamentals of LLMs & Generative AI | Building LLM Applications with OCI | Next Steps : Certification,"Rohit Rahi, Himanshu Raj, Hemant Gahankari, Ari Kobren",Starts Jul 15,Flexible schedule,Learn at your own pace
AI for Education (Basic),4.9 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-education-basic,3 modules,"Generative AI, ChatGPT, Education Software and Technology, Natural Language Processing, Artificial Intelligence, Prompt Engineering, End User Training and Support, Generative AI Agents, Data Ethics",Course Introduction | Main Content | Ethics of AI in Education and the Final Project,"Jeanne Beatrix Law, Kennesaw State University",Starts Jul 15,6 hours to complete,
"8 Most Controversial Terms in AI, Explained",4.8 out of 5 stars,29 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/8-most-controversial-terms-in-ai-explained,8 modules,"ChatGPT, Open Source Technology, Large Language Modeling, Generative AI, Data Ethics, Artificial Intelligence, Emerging Technologies",Stochastic Parrot | Emergent Behaviors | Open Source | The 'Bitter Lesson' | Deep Dive - Reasoning | Deep Dive - Hallucinations (+ Model Biases) | 'Takeoff' Speeds | Artificial General Intelligence,"Philip - AI Explained, Coursera Instructor Network",Starts Jul 15,3 hours to complete,
Email Etiquette,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/email-etiquette-training,2 modules,"Communication, Business Communication, ChatGPT, Time Management",Getting Started with Email Etiquette | Managing Professional Emails,,Starts Jul 15,Flexible schedule,Learn at your own pace
Images with  DALL-E,4.3 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-images-with-dalle,3 modules,"Application Programming Interface (API), Graphic and Visual Design, Computer Graphics, Image Analysis, ChatGPT, Generative AI, Visualization (Computer Graphics), Prompt Engineering, OpenAI, Animations",Intro to DALLÂ·E | DALLÂ·E & PIL | DALLÂ·E Advance,Kevin Noelsaint,Starts Jul 15,10 hours to complete,
GenAI for Customer Journey Mapping,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-customer-journey-mapping,1 module,"AI Personalization, Real Time Data, Data-Driven Decision-Making, Customer Analysis, Generative AI, Analysis, Artificial Intelligence, ChatGPT, Customer Insights, Customer experience strategy (CX), Predictive Analytics, Design, Consumer Behaviour",GenAI for Customer Journey Mapping,"Yash Thakker, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Navigating Disruption: Generative AI in the Workplace,4.7 out of 5 stars,19 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/navigating-disruption-generative-ai-in-the-workplace,,"Automation, Labor Relations, Generative AI, ChatGPT, Risk Management, Generative AI Agents, Regulatory Requirements, Workforce Management, Journalism, Organizational Development, Data Ethics, Law, Regulation, and Compliance","Generative AI: Forecasting Disruption | Generative AI: Shaping Work and Tasks | Generative AI Integration: Effects on Labor and Workforce | Generative AI in the Workplace: Policies, Ethics, and Risks","Josh Pasek, University of Michigan",Starts Jul 15,1 month,at 10 hours a week
AI's Existing Impact,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/aiexistingimpact,5 modules,"Technology Strategies, Customer Service, Customer Engagement, AI Personalization, Marketing Psychology, Customer Insights, Business Ethics, Artificial Intelligence, Marketing Analytics, Automation, Consumer Behaviour, Social Media Content, Return On Investment, Personalized Service, Algorithms, Marketing, Data Ethics, MarTech, ChatGPT, Customer experience improvement",Recommendation Systems | Personalization Algorithms | Monetizing Product Recommendations | Chatbots | AI and Consumer Psychology,"David Schweidel, Emory University",Starts Jul 15,Flexible schedule,Learn at your own pace
AI for Education (Advanced),4.3 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-education-advanced,2 modules,"Generative AI, Large Language Modeling, ChatGPT, Education Software and Technology, OpenAI, Artificial Intelligence, Prompt Engineering",Course Introduction | Main Module,"Jeanne Beatrix Law, Kennesaw State University",Starts Jul 15,5 hours to complete,
Designing a Customer Support Chatbot Using Flowise,4.4 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/designing-a-customer-support-chatbot-using-flowise,1 module,"Customer Service, Artificial Intelligence, ChatGPT, User Interface (UI), Web Content, Quality Assurance, Generative AI, Customer Support, Self Service Technologies",Designing a Customer Support Chatbot Using Flowise,"Vinita Silaparasetty, Coursera Instructor Network",Starts Jul 15,2 hours to complete,
Artificial Intelligence in Financial Planning,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/artificial-intelligence-in-financial-planning,3 modules,"Relationship Building, Compensation Management, Financial Planning, Business Ethics, ChatGPT, Customer experience improvement, Compensation Analysis, FinTech, Artificial Intelligence, Technology Strategies, Generative AI, Data Ethics",Orientation & Module 1 |  Integrating AI in Financial Planning | Module 2 |   Innovative Financial Planning with AI & Advanced AI Tools | Module 3  | Ethical Considerations in Financial Planning & Course Conclusion,"Dr. Craig Lemoine, University of Illinois Urbana-Champaign",Starts Jul 15,Flexible schedule,Learn at your own pace
Crafting Personalized Content with Gen AI: Create a Campaign,4.3 out of 5 stars,8 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crafting-personalized-content-with-gen-ai-create-a-campaign,,"Persona Development, Generative AI, Social Media Content, ChatGPT, Prompt Engineering, Email Marketing, AI Personalization, Content Creation, Target Audience, Marketing Analytics, Customer Insights",,"Megan Nixon, Coursera Project Network",,Hands-on learning,Learn more
Introduction to Prompt Injection Vulnerabilities,4.1 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-prompt-injection-vulnerabilities,1 module,"OpenAI, Natural Language Processing, Cyber Security Strategy, Cybersecurity, Vulnerability Assessments, Cyber Attacks, Risk Mitigation, Network Security, Large Language Modeling, Prompt Engineering, ChatGPT, Risk Analysis, Application Security, Threat Modeling",Introduction to Prompt Injection Vulnerabilities (Introduction to Prompt Injection Attacks),"Kevin  Cardwell, Coursera Instructor Network",Starts Jul 15,2 hours to complete,
Data Visualization with OpenAI API: Generate code with GenAI,4.4 out of 5 stars,9 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-visualization-with-openai-api-generate-code-with-genai,,"Data Visualization Software, Data Visualization, Pandas (Python Package), OpenAI, Generative AI, Data Manipulation, Data Analysis, Matplotlib, Prompt Engineering, Python Programming, Natural Language Processing, ChatGPT",,"Ahmad Varasteh, Coursera Project Network",,Hands-on learning,Learn more
GenAI for Financial Data Analysis,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-financial-data-analysis,1 module,"Artificial Intelligence, OpenAI, Complex Problem Solving, Financial Analysis, Data Ethics, Data-Driven Decision-Making, Financial Modeling, Financial Data, Business Ethics, Data Analysis, Microsoft Copilot, ChatGPT, Generative AI",GenAI for Financial Data Analysis,"Manish Gupta, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Microsoft Sentinel: Complete Azure Introduction,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-microsoft-sentinel-the-complete-introduction-course-in-azure-3jpyd,12 modules,"Jupyter, ChatGPT, Large Language Modeling, Microsoft Azure, Anomaly Detection, Security Information and Event Management (SIEM), Threat Detection, Automation, Event Monitoring, Intrusion Detection and Prevention, Query Languages, Data Integration, Cyber Threat Hunting, Incident Management",Introduction | Create and Manage Microsoft Sentinel | Data Connectors | Analytics Rule | Incident Management | Threat Hunting | Watchlists | Workbooks | Automation | Microsoft Sentinel with ChatGPT | Other Concepts | Conclusion,Packt - Course Instructors,Starts Jul 15,Flexible schedule,Learn at your own pace
Strategizing the Use of Generative AI in Learning Design,4.8 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/strategizing-the-use-of-generative-ai-in-learning-design,4 modules,"Content Creation, Design Strategies, Generative AI Agents, ChatGPT, Prompt Engineering, Professional Development, Data Ethics, Generative AI, Education Software and Technology, Information Privacy, Artificial Intelligence",Welcome to the Course | Generative AI's Potential & Limitations | Create a Custom GPT | Create a Strategy,"Chris Quintana, Rebecca Quintana, PhD, University of Michigan",Starts Jul 15,4 hours to complete,
AI Content with Make.com:  Automate Instagram Reel Scripts,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-ai-content-with-make-com-automate-instagram-reel-scripts,,"Prompt Engineering, Instagram, Social Media Strategy, Social Media Content, Social Media Marketing, Social Media, ChatGPT, Google Docs, Automation, Content Creation, Workflow Management, Generative AI, Marketing Automation, Business Process Automation",,"Rudi Hinds, Coursera Project Network",,Hands-on learning,Learn more
Ethical AI Use,4.6 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ethical-ai-use,2 modules,"Business Ethics, Artificial Intelligence, Generative AI, Data Ethics, Ethical Standards And Conduct, ChatGPT, Natural Language Processing, Prompt Engineering",Course Introduction | Ethical AI Use Explored,"Jeanne Beatrix Law, Kennesaw State University",Starts Jul 15,4 hours to complete,
Intellectual Autonomy,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intellectual-autonomy,4 modules,"Artificial Intelligence, Ethical Standards And Conduct, Critical Thinking, Verification And Validation, Persuasive Communication, Human Learning, Research, Public Policies, Analytical Skills","Overview of Intellectual Autonomy | Taking Someone's Word for It | Cognitive Outsourcing and Intellectual Autonomy | Persuasion, Nudges, and Intellectual Autonomy","Oscar Piedrahita, University of Glasgow",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative AI: Forecasting Disruption,4.6 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-forecasting-disruption,3 modules,"Large Language Modeling, Image Analysis, Visualization (Computer Graphics), Artificial Intelligence, Prompt Engineering, ChatGPT, Natural Language Processing, Generative AI",Getting Started | Affordances of AI | Limitations of AI,"Josh Pasek, University of Michigan",Starts Jul 15,4 hours to complete,
Generative AI and Symbolic Reasoning,4.9 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-genai,3 modules,"Large Language Modeling, OpenAI, Generative AI, Natural Language Processing, Artificial Intelligence, Prompt Engineering, ChatGPT, Data Ethics, Artificial Intelligence and Machine Learning (AI/ML)",Course Introduction | Transformers and Large Language Models | Symbolic Generative AI,"Ian McCulloh, Johns Hopkins University",Starts Jul 15,Flexible schedule,Learn at your own pace
Understanding Large Language Models in Business,4.5 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/understanding-large-language-models-in-business,1 module,"Content Marketing, Customer experience improvement, OpenAI, Artificial Intelligence, Business Strategy, ChatGPT, Software Development, Analytics, Large Language Modeling, Generative AI, Application Programming Interface (API), Technology Roadmaps, Business Modeling, Trend Analysis, Artificial Neural Networks, Real Time Data, Natural Language Processing, Business Marketing, Prompt Engineering",Understanding LLMs and their Business Application,"Soheil Haddadi, Reza Moradinezhad, Coursera Instructor Network",Starts Jul 15,2 hours to complete,
GenAI Summarization with Langchain: Summarize Text Documents,3.2 out of 5 stars,10 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/genai-summarization-with-langchain-summarize-text-documents,,"Prompt Engineering, Python Programming, OpenAI, Web Applications, ChatGPT, Web Development, User Interface (UI), Large Language Modeling, Generative AI, Natural Language Processing",,"Soumava Dey, Coursera Project Network",,90 minutes,Learn at your own pace
The Blender 4 Ultimate Guide,N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-the-blender-4-ultimate-guide,,"Design Elements And Principles, Generative AI, ChatGPT, File Management, Content Management, Virtual Environment, Graphical Tools, Visualization (Computer Graphics), Computer Graphic Techniques, Creative Design, Functional Design, Computer Graphics","Blender Foundations and Asset Management | Advanced Architectural Modeling and Texturing | Scene Detailing, Prop Creation, and Rendering",Packt - Course Instructors,Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Underwriters: Enhancing Application Reviews,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-underwriters-enhancing-application-reviews,1 module,"Underwriting, Compliance Management, Data Analysis Software, Risk Analysis, Data-Driven Decision-Making, Prompt Engineering, Workflow Management, ChatGPT, Ethical Standards And Conduct, Operational Efficiency, Automation, Generative AI Agents, Business Process Automation, Decision Making",GenAI for Underwriters: Enhancing Application Reviews,"Karlis Zars, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Technology Consultants,3.7 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-technology-consultants,1 module,"Business Process Automation, Data Analysis, Innovation, Data Analysis Software, Business Consulting, Client Services, Artificial Intelligence, Automation, Generative AI, Business Reporting, Productivity Software, Business Ethics, Consulting, Technical Consulting, Data-Driven Decision-Making, Business Research, Research Reports, Prompt Engineering, ChatGPT, Value Propositions",GenAI for Technology Consultants,"Karlis Zars, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Information Assurance Analysis,N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/information-assurance-analysis,,"Network Monitoring, Threat Detection, Infrastructure Security, Mobile Security, TCP/IP, Cybersecurity, Email Security, Intrusion Detection and Prevention, Network Security, Network Routing, Information Systems Security, Border Gateway Protocol","Cybersecurity Foundations: Threats Networks, and IoT Protection | Advanced Network Security and Analysis | Artificial Intelligence Industrial Control Systems Security","Jason Crossland, Johns Hopkins University",Starts Jul 15,3 months,at 10 hours a week
Power Virtual Agents,4.8 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/power-virtual-agents,1 module,"Microsoft Teams, Customer Engagement, Performance Analysis, ChatGPT, Natural Language Processing, Microsoft Power Platform, Application Deployment, Business Process Automation",Power Virtual Agents,,Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Marketing Analysts: Innovate Marketing Strategies,4.7 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-marketing-analysts-innovate-marketing-strategies,1 module,"Marketing Analytics, Generative AI, Social Media Campaigns, Performance Analysis, Marketing Automation, Data Ethics, Google Analytics, Business Ethics, OpenAI, Customer Insights, Marketing Strategies, Artificial Intelligence, Campaign Management, ChatGPT",GenAI for Marketing Analysts: Innovate Marketing Strategies,"Christopher Klaus, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Marketing Analysts: Innovate Marketing Strategies,4.7 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-marketing-analysts-innovate-marketing-strategies,1 module,"Marketing Analytics, Generative AI, Social Media Campaigns, Performance Analysis, Marketing Automation, Data Ethics, Google Analytics, Business Ethics, OpenAI, Customer Insights, Marketing Strategies, Artificial Intelligence, Campaign Management, ChatGPT",GenAI for Marketing Analysts: Innovate Marketing Strategies,"Christopher Klaus, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Introduction and Rust Basics,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-introduction-and-rust-basics-mqdrt,3 modules,"Artificial Intelligence and Machine Learning (AI/ML), Rust (Programming Language), Programming Principles, Debugging, Maintainability, Automation, OpenAI, Generative AI, Development Environment, Unit Testing, Software Documentation, ChatGPT",Introduction | Rust Crash Course - Learning the Rust Environment | Rust Crash Course - Types and Memory Management,Packt - Course Instructors,Starts Jul 15,Flexible schedule,Learn at your own pace
Build an AI Personal Assistant with a Vector Database,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/build-an-ai-personal-assistant,,"Web Applications, HTML and CSS, Artificial Intelligence, Real Time Data, Database Management, Javascript, AI Personalization, Natural Language Processing, Front-End Web Development, Prompt Engineering, ChatGPT, Databases, Web Development",,Rafid Hoda,,Hands-on learning,Learn more
Streamlined Project Management with Trello: AI Integration,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/streamlined-project-management-with-trello-ai-integration,,"Artificial Intelligence, Agile Project Management, Project Schedules, Marketing, Go To Market Strategy, Workflow Management, Timelines, Project Management, Content Creation, ChatGPT, Marketing Strategies, Digital Marketing, Scheduling, Automation, Organizational Skills",,"Khristian Serrano, Coursera Project Network",,Hands-on learning,Learn more
Avoiding AI Harm,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/avoiding-ai-harm,1 module,"Artificial Intelligence, Data Science, Algorithms, Ethical Standards And Conduct, Data Ethics, Data Validation, Mitigation, Compliance Management, Verification And Validation, Business Ethics, Diversity and Inclusion, Social Justice, Generative AI",Introduction to Avoiding AI Harm,"Carrie Wright, PhD, Fred Hutchinson Cancer Center",Starts Jul 15,Flexible schedule,Learn at your own pace
Selecting the Right LLM with Hugging Face,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/selecting-the-right-llm-with-hugging-face,1 module,"PyTorch (Machine Learning Library), Programming Principles, Large Language Modeling, Machine Learning Methods, Artificial Intelligence and Machine Learning (AI/ML), ChatGPT, Natural Language Processing, Applied Machine Learning, OpenAI",Selecting the Right LLM with Hugging Face,"Manas Dasgupta, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative AI in the Classroom for Educators,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-in-the-classroom-for-educators,3 modules,"Critical Thinking, ChatGPT, Generative AI, Problem Solving, Digital Transformation, Technology Strategies, Education Software and Technology, Data Ethics, Ethical Standards And Conduct, Emerging Technologies, Artificial Intelligence, Instructional Design",Week 1: The Principles of Integrating AI in the Classroom | Week 2: Integrating AI into the Teaching and Learning Process | Week 3: The Impact of Integrating AI in the Classroom,"Leon Robinson, Dr Mark Peart, Dr Catherine Reid, Fatma Abubaker, University of Glasgow",Starts Jul 15,Flexible schedule,Learn at your own pace
AI for Efficient Programming: Harnessing the Power of LLMs,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-software-development,4 modules,"Artificial Intelligence, Generative AI, Large Language Modeling, Data Science, Debugging, Maintainability, Computer Programming Tools, Software Documentation, Prompt Engineering, Programming Principles, ChatGPT, Data Ethics, Bioinformatics, Software Development",Introduction; Ethics of Using AI | Writing Code; Refactoring Code | Annotating Your Code; Understanding Unfamiliar Code | AI for Bioinformatics,"Elizabeth Humphries, PhD, Candace Savonen, MS, Ava Hoffman, PhD, Carrie Wright, PhD, Fred Hutchinson Cancer Center",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative AI for Code Completion,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-code-completion,3 modules,"Artificial Intelligence, Application Development, Large Language Modeling, Generative AI, Microsoft Copilot, Software Development Tools, GitHub, ChatGPT, Computer Programming Tools, Prompt Engineering",Generative AI for Code Completion | Lesson 1: Fundamentals of Generative AI in Code Completion | Lesson 2:,"Dev Ramesh, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
AI Agent Architecture in Java with Generative AI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-architecture-java,5 modules,"ChatGPT, Java, Business Logic, Artificial Intelligence, Prompt Engineering, Persona Development, Software Design Documents, Secure Coding, Large Language Modeling, OpenAI, Collaborative Software, Agentic systems, Generative AI",Extending AI Agents with Self-Prompting | AI Agent Design Principles & Safety | Multi-Agent Systems | Dependency Injection for Tools | Approaches to Improving AI Agent Reasoning,"Dr. Jules White, Vanderbilt University",Starts Jul 15,Flexible schedule,Learn at your own pace
Introduction to Large Language Models - Português Brasileiro,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-large-language-models-portugus-brasileiro,1 module,"Artificial Intelligence and Machine Learning (AI/ML), Large Language Modeling, Google Cloud Platform, ChatGPT, Prompt Engineering, Generative AI",IntroduÃ§Ã£o aos modelos de linguagem grandes,"Google Cloud Training, Google Cloud",Starts Jul 15,Flexible schedule,Learn at your own pace
Deep Learning for Natural Language Processing,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/deep-learning-natural-language-processing,4 modules,"PyTorch (Machine Learning Library), ChatGPT, Deep Learning, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Large Language Modeling, Natural Language Processing, Machine Learning Algorithms, OpenAI, Generative AI, Python Programming, Prompt Engineering, Network Model, Network Architecture, Tensorflow","Feedforward Neural Nets and Recurrent Neural Networks | Sequence to Sequence Models, Attention, Transformers | Transfer Learning | Large Language Models","Katharina von der Wense, University of Colorado Boulder",Starts Jul 15,Flexible schedule,Learn at your own pace
Deep Learning for Natural Language Processing,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/deep-learning-natural-language-processing,4 modules,"PyTorch (Machine Learning Library), ChatGPT, Deep Learning, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Large Language Modeling, Natural Language Processing, Machine Learning Algorithms, OpenAI, Generative AI, Python Programming, Prompt Engineering, Network Model, Network Architecture, Tensorflow","Feedforward Neural Nets and Recurrent Neural Networks | Sequence to Sequence Models, Attention, Transformers | Transfer Learning | Large Language Models","Katharina von der Wense, University of Colorado Boulder",Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Sales Development Representatives,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-sales-development-representatives,1 module,"Sales Development, Customer Engagement, Customer experience improvement, Lead Generation, Generative AI Agents, Business Workflow Analysis, Sales, Business Ethics, Sales Prospecting, Productivity Software, Sales Management, ChatGPT",GenAI for Sales Development Representatives,"Christopher Klaus, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
