課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Nmap for Penetration Testing: From Beginner to Advanced,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-nmap-for-penetration-testing-from-beginner-to-advanced-updated-for-2-t173f,8 modules,"Firewall, OSI Models, Performance Tuning, TCP/IP, Network Administration, Network Security, Network Analysis, Vulnerability Scanning, Scripting, Network Protocols, Vulnerability Assessments, System Configuration",Introduction | Networking Fundamentals | Host Discovery | Advanced Scanning | Firewall Detection and Evasion | Scan Timing and Performance | Nmap Scripting Engine (NSE) | Service Enumeration,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Getting Started in Port Scanning Using Nmap and Kali Linux,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-getting-started-in-port-scanning-using-nmap-and-kali-linux-vymdv,4 modules,"Infrastructure Security, Linux Commands, Firewall, Network Analysis, Network Security, Vulnerability Assessments, Linux Servers, System Configuration, Network Monitoring, Command-Line Interface, Penetration Testing, TCP/IP, Servers, Configuration Management, Vulnerability Scanning",Kali Linux and Network Security Tools | Host Discovery Using Nmap | Performing Scans Using Nmap | Protecting Your System,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Implementing Security in IoT and Edge Devices,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-at-the-edge-course-2,3 modules,"Cybersecurity, Internet Of Things, Information Systems Security, Vulnerability Management, Encryption, Information Privacy, Security Engineering, Threat Modeling, Security Requirements Analysis, Data Security, Vulnerability Assessments, Hardware Architecture",Module 1: Understanding IoT Device Security in the Context of Edge Computing | Module 2: Building Secure IoT and Edge Devices | Module 3: Privacy Preservation in Edge Computing,Vahab Iranmanesh,Starts Jul 19,Flexible schedule,Learn at your own pace
"Inside BFSI: Structure, Challenges, and Technology",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/inside-bfsi-structure-challenges-and-technology,5 modules,"Risk Management, Innovation, Environmental Social And Corporate Governance (ESG), Cybersecurity, Digital Transformation, Blockchain, FinTech, Financial Services, Banking, Financial Market, Artificial Intelligence and Machine Learning (AI/ML), Customer experience strategy (CX), Payment Processing, Regulatory Compliance",Industry Overview | Current Trends and Challenges | Technological Advancements and Innovations | Strategies and Best Practices | Future Outlook and Growth Drivers,Board Infinity,Starts Jul 19,Flexible schedule,Learn at your own pace
Escudo Digital: Ciberseguridad para datos y sistemas,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/escudo-digital-ciberseguridad-para-datos-y-sistemas,7 modules,"Security Awareness, Human Factors (Security), Threat Modeling, Malware Protection, Security Controls, Vulnerability Assessments, Cyber Attacks, Network Security, Cybersecurity, Information Systems Security, Data Security, Information Assurance",Inicia aquÃ­ | MÃ³dulo 1: IntroducciÃ³n a la Ciberseguridad | MÃ³dulo 2: Malware | MÃ³dulo 3: Redes | MÃ³dulo 4: Navegando la web | MÃ³dulo 5: IngenierÃ­a social | Fin del Curso,"Daniel Zeldis, Universidades AnÃ¡huac",Starts Jul 19,Flexible schedule,Learn at your own pace
Risk Management for Cyber Security Managers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-risk-management-for-cyber-security-managers-ykriy,8 modules,"Security Controls, Continuous Monitoring, Threat Management, Incident Response, Business Continuity Planning, Business Risk Management, Cyber Security Strategy, Cyber Risk, Risk Management, Threat Modeling, Compliance Management, Vulnerability Assessments, Vulnerability Scanning, Cybersecurity, Cyber Governance, Disaster Recovery",Welcome to the Course | Introduction to Risk | Risk Management | Information Classification and Security Controls | Third-Party Cyber Risk Management | Vulnerability Management | Incident Response | Conclusion,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Fundamentals of Information System Security Architecture,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/information-system-security-architecture-first-course-1,3 modules,"Cyber Security Strategy, Cyber Security Assessment, Threat Modeling, Application Security, Cybersecurity, IT Security Architecture, Network Security, Information Technology Architecture, Security Controls, Vulnerability Assessments, Information Systems Security, Zero Trust Network Access, Risk Management Framework, Data Integrity, Cyber Risk",Welcome and Module 1: The Principles of Information System Security | Module 2: Existing Information Security Architecture Frameworks | Module 3: Risk Assessment Methodologies and Security,Vahab Iranmanesh,Starts Jul 19,Flexible schedule,Learn at your own pace
Practical Applications of FAIR™ for Cyber Risk Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/practical-applications-of-fair-for-cyber-risk-management,3 modules,"Compliance Reporting, Incident Response, Risk Modeling, Risk Analysis, Business Risk Management, Compliance Management, Decision Making, Stakeholder Communications, Cyber Risk, Cybersecurity, Financial Analysis, Continuous Improvement Process, Operational Risk, Enterprise Risk Management (ERM), Risk Management",Enhancing Cyber Risk Management with FAIR | FAIR Improves Decision-making | Reporting Materiality of a Cyber Incident,"FAIR Institute, Bernadette Dunn",Starts Jul 19,Flexible schedule,Learn at your own pace
Advanced Security Strategies and Incident Response,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-advanced-security-strategies-and-incident-response-kltda,6 modules,"Cyber Attacks, Hardening, Security Strategy, Infrastructure Security, Secure Coding, Computer Security Incident Management, Application Security, Security Testing, Cyber Threat Intelligence, Intrusion Detection and Prevention, Vulnerability Management, Security Engineering, Cloud Security, Mobile Security, Incident Response, Penetration Testing, Information Systems Security, Vulnerability Assessments, Open Web Application Security Project (OWASP), Cybersecurity",Securing Virtual and Cloud Environments | Securing Dedicated and Mobile Systems | Secure Protocols and Applications | Testing Infrastructure | Business Security Impact | Dealing with Incidents,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Check Point Jump Start - CloudGuard Workload Protection,N/A,N/A,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/check-point-jump-start---cloudguard-workload-protection,7 modules,"DevSecOps, Cloud Security, Threat Management, Application Deployment, Kubernetes, Containerization, Cloud Computing, Application Programming Interface (API), Cyber Threat Intelligence, Amazon Web Services, Serverless Computing, Infrastructure Security",Program introduction | Introduction to Workload protection and application security | CloudGuard Workload Protection - Container Security | Shifting protection to the left with CloudGuard ShiftLeft | CloudGuard Workload protection - Serverless Security | CloudGuard Application Security and API Protection | Program Summary,"Check Point Software Technologies, Ltd., Check Point Software Technologies Ltd.",Starts Jul 19,,
LCFA Practice Course,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/lcfa-practice,3 modules,"Serverless Computing, Cloud Computing Architecture, Git (Version Control System), Linux Commands, Information Technology, DevOps, Cloud Computing, Software Architecture, Systems Administration, Information Systems Security, Public Key Infrastructure, Servers, Cybersecurity, Linux Administration, Open Source Technology, Linux",Linux Fundamentals Domain | Cloud Computing Fundamentals | DevOps Fundamentals,Aspen Olmsted,Starts Jul 19,Flexible schedule,Learn at your own pace
Understanding Google Cloud Operations and Security בעברית,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/understanding-google-cloud-security-and-operations-iw,5 modules,"Data Access, Site Reliability Engineering, System Monitoring, Identity and Access Management, Cloud Management, DevOps, Cybersecurity, Cloud Computing, Resource Management, Cloud Security, Google Cloud Platform, Cost Management, Cost Control, Information Technology Operations, Resource Allocation, Data Security",×××× | ××××× 1: ××§×¨× ×¤×× × ×¡××ª ××¢× × | ××××× 2: ××××× ××¢× × | Module 3: ××××× 3: ××¢×§× ×××¨ ××©××¨××ª×× ×××¤×¢××××ª ×©× ×¦×××ª× IT ××¢× | ×¡××××,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
"Web Security, Social Engineering & External Attacks",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-web-security-social-engineering-external-attacks-5eje3,11 modules,"Network Security, Cybersecurity, Javascript, Cyber Attacks, Application Security, Security Awareness, Vulnerability Assessments, Penetration Testing, Secure Coding, Web Applications, Malware Protection",Attacks On Users | Social Engineering | Social Media Security | Beef | External Network Attacks | Fake Game Website Attacks | Post Hacking Sessions | Hacker Methodology | Website Reconnaissance | Website Pentesting | Cross Site Scripting,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Check Point Jump Start: Harmony Mobile,N/A,N/A,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/check-point-jump-start-harmony-mobile,6 modules,"Microsoft Intune (Mobile Device Management Software), Mobile Security, iOS Development, Cyber Security Policies, Threat Detection, Endpoint Security, Network Security, Apple iOS, Event Monitoring, Threat Management, Application Deployment, System Configuration",Introduction | Architecture | Deployment | Policy | Forensics | Advanced UDM/MDM Integration,"Check Point Software Technologies, Ltd., Check Point Software Technologies Ltd.",Starts Jul 19,,
Cryptography: Learn Public Key Infrastructure from Scratch,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-cryptography-learn-public-key-infrastructure-from-scratch-mbsj1,8 modules,"Cryptography, Public Key Infrastructure, Active Directory, Server Administration, Microsoft Servers, Cryptographic Protocols, Authentications, Network Infrastructure, Encryption, System Configuration, Web Servers, Configuration Management, Cybersecurity, Data Integrity, Key Management, Digital Communications, Infrastructure Security, Windows Servers",Introduction | Overview of Public Key Infrastructure | Overview of Cryptography | Certification Authority or CA | Certificate Request or Enrollment Methods | Configuring CA Properties | New Roles in Certificate Services | Migrating Hashing Algorithm from SHA1 to SHA2 on Windows Server 2016 CA,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Data Science Decisions in Time: Information Theory & Games,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/information-theory-and-games,6 modules,"Data-Driven Decision-Making, Game Theory, Algorithms, Artificial Intelligence, Reinforcement Learning, Cybersecurity, Data Science, Machine Learning",Dynamically Changing Environments and Game Theory | Cooperative Games: How to Make Decisions with Missing and Ambiguous Information | Predicting and Understanding Your Game Opponents | Sequential Social Environments: Optimal Play | Seeing Relevant Information - Avoiding Distribution Shifts and Being Relevant | Untitled Module,"Thomas Woolf, Johns Hopkins University",Starts Jul 19,Flexible schedule,Learn at your own pace
Fundamentals of Remote Team Security,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/identifying-and-managing-security-gaps-for-remote-teams-first-course-1,3 modules,"Vulnerability Assessments, Virtual Private Networks (VPN), Security Awareness, Cyber Security Assessment, Security Software, Cyber Risk, Threat Detection, Risk Management Framework, Cybersecurity, Cyber Security Strategy, Threat Management, Security Controls, Remote Access Systems, Telecommuting",Welcome and Module 1: Exploring the Security Landscape in Remote Teams | Module 2: Fundamentals of Security Tools for Remote Teams | Module 3: Threat Assessment of Security Services for Remote Teams,Luciana Broussard,Starts Jul 19,Flexible schedule,Learn at your own pace
Security Operations,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-security-operations-pwsus,1 module,"Security Information and Event Management (SIEM), Cyber Threat Intelligence, Computer Security Incident Management, Vulnerability Management, Cyber Security Assessment, Vulnerability Assessments, Incident Response, Risk Mitigation, Threat Management, Infrastructure Security, Network Analysis, Threat Detection, Security Management",Operational Security Strategies and Practices,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Burp Suite Unfiltered - Go from a Beginner to Advanced,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-burp-suite-unfiltered-go-from-a-beginner-to-advanced-9muoz,6 modules,"Application Security, Authentications, Automation, Vulnerability Scanning, Proxy Servers, Web Applications, Test Tools, Web Development Tools, Network Protocols, Vulnerability Assessments, Security Testing",Welcome to the Course | Setting Up the Laboratory | Basics and Terminologies | Each Tab of Burp in Depth | User and Project Options | Hands-On Exercises / Lab,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
"Exploit Development, Malware, & Defensive Strategies",N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-9781839210495-p4-3eje3,10 modules,"Cybersecurity, Network Monitoring, Network Protocols, Network Security, Vulnerability Assessments, Network Analysis, Penetration Testing, Command-Line Interface, Remote Access Systems, Python Programming, Scripting, Malware Protection, Object Oriented Programming (OOP)",Object Oriented Programming | Modules | MAC Changer | Network Scanner | Man In The Middle | Packet Listener | Keylogger | Backdoor | Packaging & Malicious Files | Closing & Ethical Hacker's Handbook,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
"Exploit Development, Malware, & Defensive Strategies",N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-9781839210495-p4-3eje3,10 modules,"Cybersecurity, Network Monitoring, Network Protocols, Network Security, Vulnerability Assessments, Network Analysis, Penetration Testing, Command-Line Interface, Remote Access Systems, Python Programming, Scripting, Malware Protection, Object Oriented Programming (OOP)",Object Oriented Programming | Modules | MAC Changer | Network Scanner | Man In The Middle | Packet Listener | Keylogger | Backdoor | Packaging & Malicious Files | Closing & Ethical Hacker's Handbook,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Key Enablers and Challenges in Implementing Industry 4.0,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/key-enablers-and-challenges-in-industry-4-point-0,3 modules,"Law, Regulation, and Compliance, Organizational Change, Infrastructure Architecture, Digital Transformation, Compliance Management, Data Security, Change Management, Technology Strategies, Internet Of Things, Business Technologies, Process Optimization, Workforce Development, Cybersecurity, Workforce Planning, Employee Training, Supply Chain Management, Innovation, Manufacturing Operations, Process Improvement",Key Adoption Challenges - External | Key Adoption Challenges - Internal | Key Enablers and Drivers for Implementation Industry 4.0,Board Infinity,Starts Jul 19,Flexible schedule,Learn at your own pace
Tecnología como facilitador en soluciones de Telemedicina,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/tecnologa-como-facilitador-en-soluciones-de-telemedicina,4 modules,"Health Technology, Medical Equipment and Technology, Telehealth, Health Care, Data Security, Vital Signs, Data Mining, Cybersecurity, Remote Access Systems, Health Informatics, Medical Telemetry",Tendencias en tecnologÃ­a para interacciÃ³n con el paciente | Monitoreo remoto del paciente mediado por tecnologÃ­a | Modelos para administraciÃ³n de telesalud y telemedicina | Ciberseguridad,"IvÃ¡n Yasser LÃ³pez Villafranca, Hermila Gisela Loya MartÃ­nez, Elsa Aniela MÃ©ndez Reguera, Belinda del C CarriÃ³n ChavarrÃ­a, Mildred LÃ³pez, TecnolÃ³gico de Monterrey",Starts Jul 19,Flexible schedule,Learn at your own pace
Artificial Intelligence Industrial Control Systems Security,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/artificial-intelligence-industrial-control-systems-security,5 modules,"Governance, Information Systems Security, Firewall, Network Security, Network Protocols, Infrastructure Security, Data Ethics, Intrusion Detection and Prevention, Artificial Intelligence, Cybersecurity, Large Language Modeling, Threat Modeling","Course Introduction | Artificial Intelligence (AI): Safety, Trust, Security and Privacy | Artificial Intelligence: Policy and Governance | Industrial Control Systems I | Industrial Control Systems II","Jason Crossland, Johns Hopkins University",Starts Jul 19,Flexible schedule,Learn at your own pace
Advanced Network Security and Endpoint Strategies,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-advanced-network-security-and-endpoint-stretegies-oa77b,3 modules,"Identity and Access Management, Infrastructure Security, Virtual Private Networks (VPN), System Configuration, Cybersecurity, Authentications, Cloud Computing, Network Protocols, Firewall, Email Security, Endpoint Security, Network Infrastructure, Authorization (Computing), Role-Based Access Control (RBAC), Cloud Security, Hardening, Network Security",Advanced Network Security and Configuration Techniques | Cloud Security Essentials | Cisco Security Solutions Configuration and Analysis,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Designing Robust Information System Security Architectures,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/information-system-security-architecture-course-2,3 modules,"Security Requirements Analysis, Threat Modeling, IT Security Architecture, Security Testing, Business Risk Management, Software Development Life Cycle, Penetration Testing, Compliance Management, Solution Architecture, Software Development Methodologies, Security Strategy, Secure Coding, Systems Architecture, Application Security",Welcome and Module 1: Designing Secure-by-Design Information System Architectures | Module 2: Aligning Security Design with Business Needs | Module 3: Integrating Security into Software Development Life Cycles,Vahab Iranmanesh,Starts Jul 19,Flexible schedule,Learn at your own pace
Cutting-Edge Blockchain Security Mechanisms,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cutting-edge-blockchain-security-mechanisms,4 modules,"Cybersecurity, Transaction Processing, Cryptography, Encryption, Secure Coding, Blockchain, Vulnerability Assessments, Application Security, Threat Modeling, Distributed Denial-Of-Service (DDoS) Attacks",Advanced strategies for blockchain security | Smart contract vulnerabilities: Part 1 | Smart contract vulnerabilities: Part 2 | Peer review assignment,"Jignasha Dalal, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 19,,
The Complete Pentesting and Privilege Escalation Course,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-the-complete-pentesting-and-privilege-escalation-course-pouet,9 modules,"Web Services, Vulnerability Assessments, Command-Line Interface, File Management, Authentications, Virtual Machines, Shell Script, Vulnerability Scanning, Cybersecurity, Penetration Testing, Scenario Testing, Authorization (Computing), Cryptography, Linux, Microsoft Windows",Introduction | Bandit | Wakanda | Mr. Robot | FristiLeaks | Linux Privilege Escalation | Windows Privilege Escalation | Arctic | Closing,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Software Security Testing,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-software-security-testing-tywi3,3 modules,"Encryption, Authentications, Vulnerability Assessments, Authorization (Computing), Cybersecurity, Network Protocols, Data Validation, Web Applications, Business Logic, Software Testing, Identity and Access Management, Cryptography, Secure Coding",Foundations of Software Security Testing | Core Concepts and Techniques | Advanced Testing and Reporting,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Introduction to Security in the World of AI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-security-in-the-world-of-ai,3 modules,"Infrastructure Security, Cybersecurity, Security Management, Threat Modeling, Personally Identifiable Information, Data Security, Artificial Intelligence, Information Assurance, Security Strategy, Enterprise Security, Cyber Risk",The What and Why of AI Security | Creating a Secure AI Framework | Conclusion,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Certified Incident Handler (ECIH) v2,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-certified-incident-handler-ecih-v2,,"Intrusion Detection and Prevention, Cyber Attacks, Computer Security Incident Management, Malware Protection, Disaster Recovery, Security Management, Vulnerability Assessments, Threat Management, Incident Management, Risk Management, Vulnerability Management, Risk Management Framework",Foundations of Information Security and Incident Handling | Handling Security Incidents Across Domains | Advanced Incident Handling and Analysis Techniques,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Business Implementation and Security,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-implementation-and-security,4 modules,"Digital Assets, Emerging Technologies, Vulnerability Assessments, Cybersecurity, Application Security, Cryptography, Cryptographic Protocols, Regulatory Compliance, Data Management, Data Security, Business Continuity, Security Management, Disaster Recovery, Blockchain, Enterprise Security, Distributed Computing","Blockchain for Business: Ethereum, Corda and Hyperledger Fabric | Business Blockchain Security | Blockchain Vulnerabilities and Alternative Distributed Ledger Technologies | Peer Review Assignment","Jignasha Dalal, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 19,Flexible schedule,Learn at your own pace
Business Implementation and Security,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-implementation-and-security,4 modules,"Digital Assets, Emerging Technologies, Vulnerability Assessments, Cybersecurity, Application Security, Cryptography, Cryptographic Protocols, Regulatory Compliance, Data Management, Data Security, Business Continuity, Security Management, Disaster Recovery, Blockchain, Enterprise Security, Distributed Computing","Blockchain for Business: Ethereum, Corda and Hyperledger Fabric | Business Blockchain Security | Blockchain Vulnerabilities and Alternative Distributed Ledger Technologies | Peer Review Assignment","Jignasha Dalal, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 19,Flexible schedule,Learn at your own pace
Managing Information System Security Architecture,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/information-system-security-architecture-course-3,3 modules,"Incident Response, Application Security, Security Information and Event Management (SIEM), Cyber Security Strategy, Identity and Access Management, Security Awareness, Network Security, Information Systems Security, Cloud Security, Security Controls, Continuous Monitoring, Infrastructure Security, Authentications, IT Security Architecture, Disaster Recovery, Cyber Governance, Threat Detection",Welcome and Module 1: The Multi-Dimensional Role of the Security Architecture | Module 2: Implementing Secure Information System Architectures | Module 3: Security Architecture Continuous Improvement and Monitoring,Vahab Iranmanesh,Starts Jul 19,Flexible schedule,Learn at your own pace
Executive Communication and Governance,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/executive-crm-communication-and-governance,3 modules,"Business Reporting, Business Communication, Technical Communication, Risk Analysis, Cybersecurity, Governance Risk Management and Compliance, Risk Appetite, Cyber Governance, Cyber Security Strategy, Cyber Risk, Regulatory Compliance, Compliance Management, Strategic Communication, Risk Management, Insurance",Cyber Risk Communication | Executive Communication | Establishing Cyber Risk Governance with FAIR,"FAIR Institute, Saket Modi",Starts Jul 19,Flexible schedule,Learn at your own pace
Data Science Decisions in Time,N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/datasciencedecisionsintime,,"Probability Distribution, Reinforcement Learning, Bioinformatics, Computational Thinking, Bayesian Statistics, Anomaly Detection, Algorithms, Clinical Trials, Markov Model, Strategic Decision-Making, Statistical Analysis, Analytics",Data Science Decisions in Time: Using Data Effectively | Data Science Decisions in Time:Sequential Hypothesis Testing | Data Science Decisions in Time: Information Theory & Games | Data Science Decisions in Time: Using Causal Information,"Thomas Woolf, Johns Hopkins University",Starts Jul 19,Flexible schedule,Learn at your own pace
Cloud Basics,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-basics,7 modules,"Cloud Platforms, Containerization, Software As A Service, Infrastructure As A Service (IaaS), Application Deployment, Cloud Services, Public Cloud, Cloud Solutions, Platform As A Service (PaaS), Scalability, Hybrid Cloud Computing, Resource Allocation, Virtualization, Brokerage, Cloud Security, Cloud Computing, Cloud Computing Architecture, Cloud Infrastructure",Course Introduction | Key Concepts and Adoption Drivers | Cloud Services and Deployments | Cloud Models | Cloud Resources | Cloud Brokers | Reading and Resources,ISC2 Education & Training,Starts Jul 19,Flexible schedule,Learn at your own pace
Vulnerability Types and Concepts,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-vulnerability-types-and-concepts-aczer,1 module,"Cyber Security Assessment, Risk Management, Risk Management Framework, Threat Management, Security Management, Cyber Threat Intelligence, Vulnerability Scanning, Security Controls, Application Security, Software Development Life Cycle, Cyber Security Policies, Secure Coding, Vulnerability Management, Security Strategy, Security Testing, Vulnerability Assessments, Threat Modeling",Vulnerability Types and Concepts,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Systems Security Certified Practitioner,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-systems-security-certified-practitioner,,"Disaster Recovery, Security Management, Vulnerability Assessments, Authentications, Threat Management, OSI Models, Risk Management, Risk Analysis, Business Continuity Planning, Risk Management Framework, Network Security, Incident Response","SSCP Fundamentals and Access Controls | Risk Management and Incident Response | Cryptography, Network Security, and Application Security",Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Indian Economy in a Digital World,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/indian-economy-in-a-digital-world,7 modules,"Policty Analysis, Research, and Development, Policy Analysis, Economics, Policy, and Social Studies, Economics, Digital Transformation, Innovation, Technology Strategies, Emerging Technologies, Information Privacy, FinTech, Critical Thinking, Cybersecurity, E-Commerce, Governance, Market Dynamics",Welcome to Indian Economy in a Digital World | Indian Economy | Digital Economy: Key Concepts and Determinants | Digital India: Background and Program | Digital Public Infrastructure | Platform Economics and Competitive Dynamics | Future of India's Digital Economy,"Ram B. Ramachandran, O.P. Jindal Global University",Starts Jul 19,Flexible schedule,Learn at your own pace
Foundations of Information Security and Incident Handling,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-foundations-of-information-security-and-incident-handling-ulshs,2 modules,"Risk Management, Cyber Security Policies, Computer Security Awareness Training, Computer Security Incident Management, Information Assurance, Security Management, Risk Management Framework, Incident Management, Continuous Monitoring, Security Controls, Threat Management, Technical Communication, Disaster Recovery, Vulnerability Management, Vulnerability Assessments, Incident Response",Introduction to Information Security and Incident Management | Incident Handling and Response Process,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Advanced Techniques for Implementing Security Services,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/managing-security-gaps-for-remote-teams-course-2,3 modules,"Continuous Monitoring, Remote Access Systems, General Data Protection Regulation (GDPR), Security Controls, Computer Security Awareness Training, Vulnerability Management, Security Management, Incident Response, System Implementation, Data Security, Security Strategy, Information Privacy, Cybersecurity, Human Factors (Security)",Welcome and Module 1: Security Tool Evaluation and Implementation | Module 2: User Training and Managing Human Factors in Security | Module 3: Compliance with Data Protection Laws in Remote Environments,Luciana Broussard,Starts Jul 19,Flexible schedule,Learn at your own pace
Security Administration with CDO,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/security-administration-with-cdo,,"Computer Security Incident Management, TCP/IP, Security Strategy, Security Management, Data Management, Systems Integration, General Networking, Threat Management, OSI Models, Event Monitoring, Data Governance, Network Architecture",Security Administration with Cisco Defense Orchestrator | Mastering Security Management with CDO | Advanced Applications of CDO in Enterprise Security Admin,Muhammad Ramzan Khan,Starts Jul 19,Flexible schedule,Learn at your own pace
A Detailed Guide to the OWASP Top 10,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-a-detailed-guide-to-the-owasp-top-10-vqazw,4 modules,"Security Engineering, Cryptography, OAuth, Threat Modeling, Authentications, Restful API, Encryption, DevSecOps, Security Testing, Application Security, Vulnerability Assessments, Secure Coding, Cloud API, Incident Response, Server Side, Application Programming Interface (API), Security Controls, Authorization (Computing), API Design, Open Web Application Security Project (OWASP)",Introduction | OWASP Top 10 | OWASP Top 10 API Security Risks â 2023 | Conclusion,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
SSCP Fundamentals and Access Controls,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-sscp-fundamentals-and-access-controls-zc8l1,3 modules,"Authentications, Authorization (Computing), Security Management, Identity and Access Management, Security Awareness, Security Controls, Data Ethics, Change Control, Risk Management Framework, Threat Management, Multi-Factor Authentication, Single Sign-On (SSO), Computer Security Awareness Training",The SSCP Toolbox | Security Operations and Administration | Access Controls,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
