課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Application Development using Microservices and Serverless,4.6 out of 5 stars,373 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/applications-development-microservices-serverless-openshift,6 modules,"OpenShift, Istio, Application Development, Software Architecture, IBM Cloud, Cloud Applications, Restful API, Scalability, Kubernetes, Cloud Computing, Microservices, Application Deployment, API Gateway, Serverless Computing, Containerization",Introduction to Microservices | Web API Essentials: REST API and GraphQL | Serverless Overview | Create and Deploy Microservices using Serverless | Final Project | Optional: OpenShift Essentials/Working with OpenShift and Istio,Alex Parker,Starts Jul 18,,
Developing AI Applications on Azure,4.4 out of 5 stars,977 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-ai-applications-azure,5 modules,"Machine Learning Algorithms, Image Analysis, Computer Vision, Application Programming Interface (API), Python Programming, Machine Learning, Data Science, Natural Language Processing, Artificial Intelligence and Machine Learning (AI/ML), Application Deployment, Microsoft Azure, Applied Machine Learning",Introduction to Artificial Intelligence | Standardized AI Processes and Azure Resources | Azure Cognitive APIs | Azure Machine Learning Service: Model Training | Azure Machine Learning Service:  Model Management and Deployment,"Ronald J. Daskevich, DCS",Starts Jul 18,Flexible schedule,Approx. 16 hours.Learn at your own pace
Motion Planning for Self-Driving Cars,4.8 out of 5 stars,483 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/motion-planning-self-driving-cars,8 modules,"Spatial Data Analysis, Predictive Modeling, Computer Vision, Data Structures, Scenario Testing, Algorithms",Welcome to Course 4: Motion Planning for Self-Driving Cars | Module 1: The Planning Problem | Module 2: Mapping for Planning | Module 3: Mission Planning in Driving Environments | Module 4:  Dynamic Object Interactions | Module 5: Principles of Behaviour Planning | Module 6:  Reactive Planning in Static Environments | Module 7: Putting it all together - Smooth Local Planning,"Steven Waslander, Jonathan Kelly, University of Toronto",Starts Jul 18,Flexible schedule,Approx. 32 hours.Learn at your own pace
Data Science con Python e R,4.3 out of 5 stars,51 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-science-con-python-e-r,,"Artificial Neural Networks, Scripting, NumPy, Exploratory Data Analysis, Unsupervised Learning, Object Oriented Programming (OOP), PyTorch (Machine Learning Library), Scripting Languages, Supervised Learning, R Programming, Computer Vision, Pandas (Python Package)",Python: Istruzioni per lâuso | Machine Learning e Data MiningÂ in R | Python per la Data Science,"Carlo Sansone, Flora Amato, Biagio Palumbo, Antonio Lepore, UniversitÃ  di Napoli Federico II",Starts Jul 18,2 months,at 10 hours. a week
Estructuras de datos de Python,4.8 out of 5 stars,19 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-data-es,7 modules,"Data Manipulation, Software Installation, Python Programming, Programming Principles, Data Storage Technologies, Development Environment, Data Structures, File Management",CapÃ­tulo seis: Cadenas | Unidad: InstalaciÃ³n y uso de Python | CapÃ­tulo siete: Archivos | CapÃ­tulo ocho: Listas | CapÃ­tulo nueve: Diccionarios | CapÃ­tulo diez: Tuplas | GraduaciÃ³n,"Charles Russell Severance, University of Michigan",Starts Jul 18,Flexible schedule,Learn at your own pace
Snowflake Data Engineering,4.8 out of 5 stars,193 reviews,Beginner · Professional Certificate · 1 - 3 Months,https://www.coursera.org/professional-certificates/snowflake-data-engineering,,"Data Integration, Role-Based Access Control (RBAC), Data Manipulation, Data Import/Export, CI/CD, Data Lakes, Database Management, Databases, Cloud Applications, DevOps, Application Development, Data Analysis","Intro to Snowflake for Devs, Data Scientists, Data Engineers | Introduction to Modern Data Engineering with Snowflake | Advanced Data Engineering with Snowflake",,Starts Jul 18,1 month,at 10 hours. a week
Building Web Applications in Django,4.7 out of 5 stars,779 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/django-build-web-apps,4 modules,"Web Applications, Django (Web Framework), Database Design, Data Modeling, Hypertext Markup Language (HTML), SQL, Model View Controller, Software Design Patterns, Databases, Object Oriented Programming (OOP), Object-Relational Mapping, Application Security, Python Programming",Data Models | Django Views | Django Generic Views | Forms in HTTP and HTML,"Charles Russell Severance, University of Michigan",Starts Jul 18,Flexible schedule,Approx. 12 hours.Learn at your own pace
"Python Scripting: Dates, Classes and Collections",4.4 out of 5 stars,35 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-scripting-dates-classes-collections,4 modules,"Scripting, Unified Modeling Language, Software Design, Data Structures, Python Programming, Software Engineering, Object Oriented Programming (OOP), Data Modeling, Computer Programming",Dates and Advanced Strings | Modeling Classes | Developing Classes | Collections,Aspen Olmsted,Starts Jul 18,14 hours to complete,
Data Management and Visualization,4.4 out of 5 stars,937 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/data-visualization,5 modules,"Statistics, Descriptive Statistics, Data Literacy, SAS (Software), Data Management, Exploratory Data Analysis, Graphing, Data Presentation, Python Programming, Research Reports, Peer Review, Data Analysis, Data Manipulation",Selecting a research question | Writing your first program - SAS or Python | Managing Data | Visualizing Data | Supplemental Materials (All Weeks),"Lisa Dierker, Wesleyan University",Starts Jul 18,Flexible schedule,Learn at your own pace
Data Analysis and Visualization with Python,4.7 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-analysis-and-visualization-with-python,3 modules,"NumPy, Pivot Tables And Charts, Scatter Plots, Computer Programming, Plot (Graphics), File Management, Matplotlib, Exploratory Data Analysis, Data Manipulation, Data Import/Export, Pandas (Python Package), Data Structures, Data Analysis, Python Programming, Jupyter, Data Visualization Software",Module 1: Sequences | Module 2: File Input and Output | Module 3: Data Analysis,"Adwith Malpe, Steven Osburn, Arizona State University",Starts Jul 18,16 hours to complete,
Python de la A a la Z,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-de-la-a-a-la-z,6 modules,"Algorithms, Computer Programming, File Management, Embedded Software, Programming Principles, Python Programming, Debugging, Data Structures, Object Oriented Programming (OOP)","1. Fundamentos de programaciÃ³n, variables y expresiones | 2. Condiciones, bucles e iteraciones | 3. Cadenas y archivos | 4. Estructuras de Python: Tuplas, Listas, Conjuntos y Diccionarios | 5. Funciones | 6. Clases","Luisa FernÃ¡nda Jaimes Pardo, Carlos Robles Ponce, Universidades AnÃ¡huac",Starts Jul 18,,
Linear Algebra for Data Science Using Python,4.3 out of 5 stars,32 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/linear-algebra-data-science-python,,"Regression Analysis, Data Manipulation, Applied Mathematics, NumPy, Data Wrangling, Supervised Learning, Predictive Modeling, Jupyter, Data Analysis, Data Visualization Software, Mathematical Modeling, Numerical Analysis",Introduction to Linear Algebra and Python | Fundamental Linear Algebra Concepts with Python | Building Regression Models with Linear Algebra | Capstone: Data Science Problem in Linear Algebra Framework,"MOUSSA DOUMBIA, Dennis Davenport, Howard University",Starts Jul 18,1 month,at 10 hours. a week
Hypothesis Testing with Python and Excel,4.2 out of 5 stars,24 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/hypothesis-testing-python-excel,1 module,"Quantitative Research, Analytical Skills, Statistical Analysis, Statistical Hypothesis Testing, Python Programming, Statistical Inference, Probability & Statistics, Microsoft Excel, Business Analytics",Hypothesis Testing,"Gerald S. Brown, Kishore K. Pochampally, Tufts University",Starts Jul 18,5 hours to complete,
Big Data Integration and Processing,4.4 out of 5 stars,2.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/big-data-integration-processing,7 modules,"PostgreSQL, Splunk, MongoDB, Pandas (Python Package), NoSQL, Data Pipelines, Apache Hadoop, SQL, Data Processing, Database Systems, Data Management, Data Integration, Analytics, Big Data, Apache Spark",Welcome to Big Data Integration and Processing | Retrieving Big Data (Part 1) | Retrieving Big Data (Part 2) | Big Data Integration | Processing Big Data | Big Data Analytics using Spark | Learn By Doing: Putting MongoDB and Spark to Work,"Ilkay Altintas, Amarnath Gupta, University of California San Diego",Starts Jul 18,Flexible schedule,Approx. 17 hours.Learn at your own pace
Simulation and modeling of natural processes,4.3 out of 5 stars,400 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/modeling-simulation-natural-processes,8 modules,"Python Programming, Probability, Artificial Intelligence and Machine Learning (AI/ML), Visualization (Computer Graphics), Simulations, Numerical Analysis, Mechanics, Mathematical Modeling",Introduction and general concepts | Introduction to programming with Python 3 | Dynamical systems and numerical integration | Cellular Automata | Lattice Boltzmann modeling of fluid flow | Particles and point-like objects | Introduction to Discrete Events Simulation | Agent based models,"Bastien Chopard, Jean-Luc Falcone, Jonas Latt, Orestis Malaspinas, University of Geneva",Starts Jul 18,Flexible schedule,Learn at your own pace
Supervised Machine Learning: Classification,4.8 out of 5 stars,416 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/supervised-machine-learning-classification,6 modules,"Sampling (Statistics), Data Manipulation, Regression Analysis, Machine Learning Algorithms, Statistical Modeling, Classification And Regression Tree (CART), Data Processing, Machine Learning, Data Cleansing, Feature Engineering, Business Analytics, Supervised Learning, Predictive Modeling, Scikit Learn (Machine Learning Library), Applied Machine Learning, Random Forest Algorithm, Performance Metric",Logistic Regression | K Nearest Neighbors | Support Vector Machines | Decision Trees | Ensemble Models | Modeling Unbalanced Classes,"Mark J Grover, Svitlana (Lana) Kramar, Joseph Santarcangelo, Miguel Maldonado",Starts Jul 18,Flexible schedule,Approx. 25 hours.Learn at your own pace
Programação para todos (Conceitos básicos de Python),4.9 out of 5 stars,32 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-pt,7 modules,"Development Environment, Algorithms, Python Programming, Computer Programming, Debugging, Programming Principles",CapÃ­tulo Um â Por que programamos? | Como instalar e usar o Python | CapÃ­tulo Um: Por que programamos? (continuaÃ§Ã£o) | CapÃ­tulo Dois: VariÃ¡veis e expressÃµes | CapÃ­tulo TrÃªs: CÃ³digo condicional | CapÃ­tulo Quatro: FunÃ§Ãµes | CapÃ­tulo Cinco: RepetiÃ§Ãµes e iteraÃ§Ã£o,"Charles Russell Severance, University of Michigan",Starts Jul 18,Flexible schedule,Learn at your own pace
Using Machine Learning in Trading and Finance,3.9 out of 5 stars,374 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-trading-finance,5 modules,"Machine Learning, Tensorflow, Market Data, Data Pipelines, Financial Market, Statistical Machine Learning, Deep Learning, Python Programming, Applied Machine Learning, Technical Analysis, Artificial Neural Networks, Financial Trading, Keras (Neural Network Library)",Introduction to Quantitative Trading and TensorFlow | Introduction to TensorFlow | Training neural networks with Tensorflow 2 and Keras | Build a Momentum-based Trading System | Build a Pair Trading Strategy Prediction Model,"Jack Farmer, New York Institute of Finance, Google Cloud",Started Jul 18,Flexible schedule,Approx. 7 hours.Learn at your own pace
Data Science in Stratified Healthcare and Precision Medicine,4.6 out of 5 stars,334 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/datascimed,5 modules,"Machine Learning, Probability & Statistics, Health Informatics, Statistical Methods, Natural Language Processing, Python Programming, Data Analysis, Molecular Biology, Healthcare Ethics, Graph Theory, Precision Medicine, Big Data, Data Science, Network Analysis, Bioinformatics, Image Analysis, Medical Imaging",Welcome to the Course | WELCOME TO WEEK 2 | WELCOME TO WEEK 3 | WELCOME TO WEEK 4 | WELCOME TO WEEK 5,"Dr Areti Manataki, Dr Frances Wong, The University of Edinburgh",Starts Jul 18,Flexible schedule,Approx. 18 hours.Learn at your own pace
