課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Homeland Security and Cybersecurity,4.7 out of 5 stars,623 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/homeland-security-cybersecurity,,"Cyber Attacks, Infrastructure Security, Public Safety and National Security, Cyber Security Assessment, Risk Management Framework, Cybersecurity, Cyber Security Policies, Security Management, Cyber Operations, Network Infrastructure, Technology Roadmaps, Cyber Risk",Homeland Security & Cybersecurity Connection - It's Not About the Terrorists | Cybersecurity Policy for Water and Electricity Infrastructures | Cybersecurity Policy for Aviation and Internet Infrastructures | Homeland Security and Cybersecurity Future,"Richard White, University of Colorado System"
Cybersecurity and Privacy,4.8 out of 5 stars,109 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-and-privacy,4 modules,"Cloud Computing, Information Systems Security, Network Security, Multi-Factor Authentication, Virtual Private Networks (VPN), Technical Support and Services, Mac OS, Desktop Support, Authentications, Cybersecurity, Identity and Access Management, Servers, Encryption, Information Privacy",Advanced password management and privacy measures | Cybersecurity concepts | Computing environments | Final project and assessment: Cybersecurity and Privacy,
The GRC Approach to Managing Cybersecurity,4.7 out of 5 stars,352 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/grc-approach-to-managing-cybersecurity,8 modules,"Cyber Security Assessment, Information Privacy, Security Management, Cyber Risk, Cyber Security Policies, Risk Management Framework, Cyber Security Strategy, Cyber Governance, Security Controls, Continuous Monitoring",Welcome to The GRC Approach to Managing Cybersecurity (Course 2) | Introduction to the Management of Cybersecurity (Module 2.1) | Cybersecurity Governance and Planning (Module 2.2) | Cybersecurity Risk Management (Module 2.3) | Cybersecurity Policy (Module 2.4) | Measuring Success in the Cybersecurity Program (Module 2.5) | Law and Regulation in Cybersecurity (Module 2.6) | Wrap-Up to the course 'The GRC Approach to Managing Cybersecurity',"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University"
Cybersecurity in the Cloud,4.3 out of 5 stars,160 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-cloud,,"General Data Protection Regulation (GDPR), Open Web Application Security Project (OWASP), Authorization (Computing), Secure Coding, Cybersecurity, Cloud Computing, Network Security, Key Management, Data Security, Cloud Applications, Threat Management, Authentications",Cloud Security Basics | Cloud Data Security | Cloud Application Security | Cloud Top Ten Risks,"Rick Smith, University of Minnesota"
Put It to Work: Prepare for Cybersecurity Jobs,4.8 out of 5 stars,5.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/prepare-for-cybersecurity-jobs,5 modules,"Incident Management, Data Security, Professional Networking, Cybersecurity, Artificial Intelligence, Information Privacy, Security Information and Event Management (SIEM), Incident Response, Asset Protection, Security Awareness, Data Ethics, Communication, Cyber Threat Intelligence, Stakeholder Communications, Stakeholder Engagement",Protect data and communicate incidents | Escalate incidents | Communicate effectively to influence stakeholders | Engage with the cybersecurity community | Use AI to optimize workflows,
Cybersecurity for Business,4.7 out of 5 stars,1.8K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cyber-security-business,,"Intrusion Detection and Prevention, Cyber Attacks, Threat Detection, Computer Security Incident Management, Open Web Application Security Project (OWASP), Penetration Testing, Security Awareness, Cybersecurity, Data Security, Security Strategy, Malware Protection, Security Testing",Introduction to Cybersecurity for Business | Cyber Threats and Attack Vectors | Detecting and Mitigating Cyber Threats and Attacks | Proactive Computer Security,"Greg Williams, University of Colorado System"
Generative AI Cybersecurity & Privacy for Leaders,4.8 out of 5 stars,6.4K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/generative-ai-cybersecurity-leaders,,"ChatGPT, Artificial Intelligence, Threat Detection, Productivity, Cybersecurity, Generative AI, AI Personalization, Prompt Engineering, Cross-Functional Collaboration, Expense Management, Creative Thinking, Personally Identifiable Information",Generative AI Cybersecurity & Privacy for Leaders: A Primer | ChatGPT + Cybersecurity: AI-Powered Tabletops & Training | Prompt Engineering for ChatGPT | OpenAI GPTs: Creating Your Own Custom AI Assistants,"Dr. Jules White, Dr. Sam Hays, Vanderbilt University"
Introduction to Python for Cybersecurity,4.4 out of 5 stars,402 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pythonforcybersecurity-introduction,3 modules,"Cyber Operations, IT Automation, Cybersecurity, Network Security, MITRE ATT&CK Framework, Scripting, Python Programming, Cyber Threat Intelligence",Introduction to Python for Cybersecurity | Python for PRE-ATT&CK | Python for Initial Access,Howard Poston
The Foundations of Cybersecurity,4.8 out of 5 stars,697 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/foundations-cybersecurity,7 modules,"Vulnerability Assessments, Cyber Security Strategy, Security Controls, Firewall, Cyber Governance, Cyber Security Policies, Cyber Attacks, Security Management, Threat Detection, Cybersecurity, Network Security, Virtual Private Networks (VPN), Vulnerability Management, Intrusion Detection and Prevention, Threat Management, Continuous Improvement Process",Welcome to The Foundations of Cybersecurity (Course 1) | Introduction to Cybersecurity (Module 1.1) | Threats to Cybersecurity (Module 1.2) | Security Technologies (Module 1.3) | Managing Vulnerabilities in Information Assets (Module 1.4) | Understanding the Cybersecurity Program (Module 1.5) | Wrap-up for The Foundations of Cybersecurity,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University"
Introduction to Cybersecurity Careers,4.7 out of 5 stars,725 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-cybersecurity-careers,4 modules,"Cyber Security Strategy, Computer Security Awareness Training, Network Security, Technical Support and Services, Data Security, Cybersecurity, Information Technology, Cyber Security Policies",Cybersecurity CareersÂ | Cybersecurity Skills | Cybersecurity CertificationsÂ | Final Project and AssessmentÂ,"Rav Ahuja, Dee Dee Collette"
Cybersecurity Case Studies and Capstone Project,4.8 out of 5 stars,1.5K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-case-studies-capstone-project,6 modules,"Penetration Testing, Threat Detection, Incident Response, Security Awareness, Artificial Intelligence, Cyber Threat Intelligence, Vulnerability Management, Malware Protection, Network Security, Cybersecurity, Computer Security Incident Management, Threat Management, Vulnerability Assessments",Analyzing Case Study Layouts and Phishing Case Studies | Analyzing PoS and Insider Breach Case Studies | Analyzing AI-Related Breaches and Ransomware Case Studies | Analyzing Incident Response and Digital Forensics Case Studies | Analyzing Penetration Testing and Compliance Case Studies | Final Project and Course Wrap-Up,"IBM Skills Network Team, Dee Dee Collette"
Cisco Cybersecurity Fundamentals,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/cisco-cybersecurity,,"Cyber Attacks, Threat Detection, Computer Security Incident Management, Enterprise Risk Management (ERM), Risk Management Framework, Cybersecurity, Cyber Security Policies, Network Security, Risk Mitigation, Security Management, Business Continuity Planning, Threat Management",Cisco Cybersecurity Operations Essentials | Risk Assessment and Management in Cybersecurity | Advanced Cybersecurity Risk Management,Board Infinity
Cybersecurity: Protecting your Information at Home,4.8 out of 5 stars,32 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/csafe-protecting-your-information-at-home,6 modules,"Encryption, Personally Identifiable Information, Cybersecurity, Email Security, Information Privacy, Security Awareness, Cloud Computing, Threat Detection, Cloud Storage, Network Security, General Networking, Firewall",Course Welcome (2.0) | Understanding Home Computing (Module 2.1) | Securing Home Computing (Module 2.2) | Securing Email (Module 2.3) | Securing Web Browsing (Module 2.4) | End of Course,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University"
Cybersecurity Risk Management Framework,4.4 out of 5 stars,197 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-risk-management-framework,,"Security Requirements Analysis, Infrastructure Security, Systems Development Life Cycle, Cyber Security Assessment, Authorization (Computing), Risk Management Framework, Cybersecurity, Cyber Security Policies, Federal Information Security Management Act, Vulnerability Assessments, Security Management, Security Controls",NIST CSF | NIST DoD RMF | NIST 800-171,"Dave Hatter, Ross Casanova"
Cybersecurity: Developing a Program for Your Business,4.5 out of 5 stars,2.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-developing-program-for-business,,"Threat Detection, Enterprise Risk Management (ERM), Security Awareness, Cybersecurity, Cyber Security Policies, Human Factors (Security), Mobile Security, Security Management, Threat Management, Business Ethics, Risk Management, Incident Response",Cybersecurity and Mobility | Cybersecurity and the Internet of Things | Cybersecurity and the X-Factor | The Business of Cybersecurity Capstone,"Dr. Traci Carte, Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Dr. Humayun Zafar, CEH, CISM, CRISC, PCIP, Andy Green, Ph.D., Kennesaw State University"
Office of the CISO Institute: Cybersecurity Essentials,4.5 out of 5 stars,46 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/gcat-cybersecurity-essentials,6 modules,"Threat Detection, Authentications, Cybersecurity, Cyber Governance, Incident Response, Risk Management, Cloud Security, Cyber Security Policies, Endpoint Security, Application Security, Network Security, Encryption, Vulnerability Assessments, Business Continuity","Introduction to Cybersecurity | Laws, Policies, and Frameworks | Threats, Attacks, and Vulnerabilities | Cybersecurity Defenses | Ensuring Organization Security | Summary",Office of the CISO Institute
Cybersecurity and Secure Software Design,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/bsu-cybersecurity-and-secure-software-design,5 modules,"Authentications, Data Encryption Standard, Application Development, Encryption, Key Management, Advanced Encryption Standard (AES), Public Key Infrastructure, Information Systems Security, Email Security, Network Security, Application Security, Cryptography, Cybersecurity, Data Integrity",Start Here and Key Concepts of Information Security | Number Theory | Classical Encryption | Symmetric Encryption and DES | Advanced Encryption Standard,"Vinayak Tanksale, Dr. Jennifer Coy, Ball State University"
Cybersecurity Tools and Technologies,4.8 out of 5 stars,180 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-tools-and-technologies,4 modules,"Firewall, Microsoft Azure, Cybersecurity, Penetration Testing, Vulnerability Scanning, System Testing, Security Testing, Virtual Private Networks (VPN), Cloud Security, Network Security, Intrusion Detection and Prevention, Vulnerability Management",Penetration testing | Preventative tools | Azure penetration testing | Final project and assessment: Cybersecurity Tools and Technologies,
